scd,gender,age_grp,employee_yn,prime_yn,weekday,weekday2,total_qty,total_amt,event_product,product_amt,category_amt
20230127183160,0,3,0,0,4,1,16,129.7074166282495,13,14,2
20230127183172,0,3,0,1,4,1,3,10.162808729968926,1,1,0
20230127183174,0,4,0,0,4,1,3,27.427800404052398,3,3,3
20230127183197,0,5,0,1,4,1,9,29.00402421094722,1,3,1
20230127183222,0,4,0,0,4,1,4,36.994769411270894,4,4,1
20230127183233,0,3,0,0,4,1,1,9.55400099583723,0,1,0
20230127183251,0,6,0,1,4,1,3,28.885025779395825,3,3,1
20230127183253,0,5,0,0,4,1,1,9.642187721358466,0,1,1
20230127183255,0,5,0,0,4,1,1,10.146590581589942,1,1,1
20230127183258,0,4,0,0,4,1,3,28.38726313670523,3,3,1
20230127183332,1,5,0,1,4,1,20,98.76501071695833,0,12,7
20230127183407,0,2,0,0,4,1,1,10.176411254012365,1,1,1
20230127183416,1,4,0,1,4,1,2,10.818437385807442,1,1,0
20230127183434,0,3,0,0,4,1,1,9.43460329655831,0,1,0
20230127183472,0,4,0,1,4,1,5,28.387792589612584,3,3,2
20230127183559,0,4,0,0,4,1,12,73.19682473941347,7,8,3
20230127183561,1,5,0,1,4,1,12,92.36521170691061,10,10,4
20230127183598,0,4,0,0,4,1,1,9.673759873344904,1,1,1
20230127183638,1,5,0,1,4,1,3,27.835264965632227,3,3,0
20230127183640,0,4,0,1,4,1,12,57.02164614327905,3,6,1
20230127183642,0,4,0,0,4,1,9,74.3255620214006,8,8,6
20230127183647,0,4,0,1,4,1,12,101.08906197282843,10,11,3
20230127183665,1,5,0,1,4,1,3,17.55782793011558,1,2,1
20230127183669,0,4,0,0,4,1,8,72.44851696119876,8,8,1
20230127183672,0,4,0,0,4,1,3,26.800716415589488,3,3,1
20230127183702,0,4,0,1,4,1,10,89.29831124424459,10,10,4
20230127183841,0,4,0,0,4,1,13,100.0379339020479,11,11,6
20230127183960,0,4,0,0,4,1,4,36.98064113384795,4,4,3
20230127183965,0,4,0,0,4,1,3,10.41980805178408,1,1,0
20230127183997,1,4,0,1,4,1,3,28.935324651573183,3,3,2
20230127184008,1,4,0,0,4,1,3,28.151504776884373,2,3,0
20230127184013,1,4,0,0,4,1,2,18.74103597516408,2,2,2
20230127184026,0,4,0,0,4,1,2,18.521516357664964,2,2,1
20230127184058,0,4,0,0,4,1,5,40.77324138057046,0,5,2
20230127184064,1,3,0,1,4,1,3,28.274707808535165,3,3,1
20230127184085,0,4,0,0,4,1,5,46.3826787512651,5,5,2
20230127184101,0,4,0,0,4,1,1,10.376642461280849,0,1,0
20230127184126,0,2,0,0,4,1,19,112.33406140900067,0,13,8
20230127184135,1,5,0,1,4,1,9,64.45842054452724,6,7,1
20230127184144,0,4,0,0,4,1,4,10.045724689956613,0,1,1
20230127184146,0,3,0,1,4,1,1,10.68327103975562,0,1,0
20230127184148,0,4,0,0,4,1,2,20.35282250802473,2,2,2
20230127184158,1,4,0,1,4,1,2,18.079667343838622,2,2,1
20230127184161,0,4,0,0,4,1,13,89.41693455516939,8,10,6
20230127184163,0,5,0,1,4,1,3,26.87914437327668,3,3,1
20230127184213,0,3,0,0,4,1,20,11.1061144515377,0,1,1
20230127184219,1,4,0,1,4,1,8,55.3636118342959,6,6,1
20230127184225,0,4,0,1,4,1,7,21.287997992778124,1,2,1
20230127184243,0,4,0,1,4,1,10,10.912740254782156,0,1,1
20230127184250,1,4,0,0,4,1,6,11.358386376388722,0,1,0
20230127184291,0,3,0,0,4,1,6,56.29928109897338,6,6,1
20230127184307,0,4,0,1,4,1,18,124.41218851644892,8,14,7
20230127184319,0,5,0,1,4,1,4,37.51037362678365,4,4,2
20230127184328,0,4,0,0,4,1,7,36.70481725226178,0,4,2
20230127184354,0,3,0,0,4,1,5,37.725970678694395,4,4,2
20230127184363,0,5,0,1,4,1,17,90.58695423115466,0,11,5
20230127184374,0,4,0,0,4,1,14,54.752987539080266,6,6,3
20230127184379,0,5,0,0,4,1,12,74.29435092468333,8,8,3
20230127184383,0,4,0,0,4,1,5,45.93032659316398,5,5,4
20230127184388,1,3,0,1,4,1,4,19.51022188050972,2,2,1
20230127184396,0,4,0,0,4,1,4,37.383437356178746,4,4,0
20230127184406,0,4,0,0,4,1,2,18.635866475643837,2,2,1
20230127184477,1,4,0,1,4,1,6,56.30008249346015,6,6,2
20230127184493,1,3,0,0,4,1,3,18.832571284683617,0,2,1
20230127184504,1,3,0,0,4,1,6,52.12120869524742,6,6,1
20230127184516,0,4,0,1,4,1,8,11.853389722860978,0,1,1
20230127184523,0,4,0,1,4,1,11,88.7373456224867,9,10,1
20230127184537,0,4,0,0,4,1,8,72.7425090740965,8,8,3
20230127184602,1,4,0,0,4,1,7,65.87927000332793,7,7,0
20230127184603,0,3,0,0,4,1,4,38.210219566771706,4,4,0
20230127184606,0,3,0,0,4,1,1,7.333676395657684,0,1,1
20230127184623,1,6,0,1,4,1,3,27.591597461150407,2,3,0
20230127184628,0,5,0,0,4,1,5,46.71992804610933,5,5,1
20230127184635,0,5,0,1,4,1,7,53.59591074187289,6,6,2
20230127184697,1,5,0,1,4,1,1,10.103812733769658,1,1,1
20230127184706,1,3,0,1,4,1,9,74.88185282257304,8,8,3
20230127184712,0,4,0,0,4,1,3,28.24537090970604,3,3,1
20230127184724,1,3,0,1,4,1,10,43.11496805151225,5,5,0
20230127184766,0,4,0,0,4,1,1,10.156306404160087,1,1,0
20230127184790,0,4,0,1,4,1,43,197.01276732066577,0,24,12
20230127184813,0,4,0,0,4,1,1,10.776474045001011,0,1,1
20230127184822,1,5,0,1,4,1,20,10.82875784719086,0,1,0
20230127184844,0,5,0,0,4,1,1,10.156306404160087,1,1,0
20230127184917,1,5,0,1,4,1,2,9.94054246048714,0,1,0
20230127184962,0,3,0,0,4,1,39,17.893017170886246,0,2,2
20230127184989,1,4,0,0,4,1,4,19.839949535854146,0,2,0
20230127185002,0,4,0,1,4,1,2,19.082616712693724,0,2,0
20230127185020,0,4,0,1,4,1,2,17.87684892617905,1,2,2
20230127185039,0,4,0,1,4,1,2,10.239066533180123,1,1,1
20230127185067,0,3,0,1,4,1,2,17.63342462181248,1,2,0
20230127185068,0,4,0,1,4,1,8,51.65055741083438,0,6,4
20230127185092,0,4,0,1,4,1,1,9.43067999595766,1,1,1
20230127185107,0,4,0,0,4,1,5,38.08858269165043,4,4,0
20230127185132,0,4,0,1,4,1,6,46.303848890925984,5,5,1
20230127185169,0,5,0,1,4,1,15,117.75921970814139,9,13,4
20230127185193,1,2,0,1,4,1,3,27.752330918178146,3,3,1
20230127185238,0,4,0,0,4,1,3,27.794350018458836,3,3,1
20230127185278,0,3,0,0,4,1,2,18.936162809645857,2,2,1
20230127185298,1,6,0,1,4,1,39,198.34504126530305,20,21,6
20230127185328,0,5,0,1,4,1,20,12.342354626814949,1,1,0
20230127185330,0,5,0,1,4,1,19,85.23441730490103,0,10,5
20230127185351,0,4,0,0,4,1,1,9.325274910068282,1,1,1
20230127185358,0,4,0,1,4,1,5,46.53763466745709,5,5,2
20230127185374,0,3,0,0,4,1,1,10.176411254012365,1,1,0
20230127185375,0,4,0,0,4,1,2,10.335951554811068,0,1,0
20230127185388,0,2,0,0,4,1,2,20.332717658172452,2,2,1
20230127185400,0,3,0,1,4,1,9,29.90231838829426,3,3,1
20230127185406,0,4,0,0,4,1,5,45.80946322630881,5,5,0
20230127185418,0,4,0,1,4,1,30,158.20760819682306,16,17,2
20230127185423,0,4,0,1,4,1,6,56.15305814446296,5,6,0
20230127185440,0,3,0,1,4,1,6,49.06210929461748,1,6,3
20230127185441,0,3,0,0,4,1,5,45.83778704033684,5,5,1
20230127185442,1,5,0,1,4,1,1,8.389132521348719,1,1,0
20230127185465,0,5,0,1,4,1,2,18.416876717810638,2,2,0
20230127185485,0,3,0,1,4,1,10,92.1665711529397,10,10,7
20230127185497,1,4,0,1,4,1,7,19.9780201010212,0,2,1
20230127185514,1,4,0,0,4,1,6,32.43459974149774,3,3,3
20230127185518,1,6,0,1,4,1,8,62.237767141427184,7,7,1
20230127185523,0,4,0,1,4,1,7,44.32550303101341,5,5,0
20230127185526,0,6,0,0,4,1,2,18.267162305884824,2,2,1
20230127185547,0,4,0,0,4,1,3,29.069454095186984,3,3,1
20230127185556,0,4,0,0,4,1,1,10.577655766498273,0,1,0
20230127185600,0,3,0,1,4,1,9,44.12804632322011,4,5,2
20230127185629,0,4,0,0,4,1,7,49.37620934686747,4,5,1
20230127185657,0,4,0,1,4,1,3,18.298417692996722,2,2,1
20230127185716,0,6,0,1,4,1,1,9.36700218198956,1,1,0
20230127185757,1,4,0,1,4,1,2,10.117348150251422,1,1,0
20230127185762,0,4,0,0,4,1,1,9.237663667625071,1,1,1
20230127185765,1,4,0,1,4,1,5,37.275550753213494,3,4,3
20230127185767,1,4,0,0,4,1,2,18.72766690768719,2,2,1
20230127185780,0,4,0,0,4,1,2,10.197238671014292,1,1,0
20230127185792,0,3,0,1,4,1,2,17.23540125905763,2,2,0
20230127185803,0,5,0,0,4,1,4,36.58936474793151,4,4,4
20230127185811,0,4,0,1,4,1,9,70.23035343028423,8,8,2
20230127185819,1,4,0,1,4,1,20,44.41265254216812,0,5,3
20230127185837,0,5,0,0,4,1,8,41.503042899099164,0,5,5
20230127185840,0,4,0,1,4,1,26,75.42893754191213,0,9,8
20230127185845,0,3,0,0,4,1,5,46.16150926195868,5,5,1
20230127185911,0,3,0,0,4,1,1,9.321255432547336,1,1,1
20230127186050,0,3,0,0,4,1,6,52.88212153916337,6,6,4
20230127186055,0,2,0,0,4,1,1,10.389026137075234,0,1,1
20230127186073,0,4,0,0,4,1,1,8.745602852402946,0,1,0
20230127186098,1,3,0,0,4,1,2,19.626675850046944,0,2,1
20230127186105,1,4,0,0,4,1,3,28.27636764246763,0,3,0
20230127186132,0,4,0,1,4,1,6,53.838247616478014,5,6,0
20230127186161,0,4,0,0,4,1,5,46.43064390718802,5,5,2
20230127186173,0,4,0,1,4,1,1,9.592059086354348,0,1,0
20230127186183,0,6,0,0,4,1,5,36.35321769600897,3,4,0
20230127186227,1,4,0,0,4,1,4,10.082512013210788,0,1,1
20230127186232,0,3,0,1,4,1,11,88.20741497930078,8,10,5
20230127186234,0,5,0,1,4,1,3,10.20466564265568,0,1,0
20230127186249,0,4,0,0,4,1,8,75.04704906572626,8,8,0
20230127186266,1,4,0,1,4,1,5,35.856969649255944,4,4,1
20230127186271,0,4,0,0,4,1,2,18.891049456547066,2,2,0
20230127186327,1,5,0,1,4,1,5,37.07142523725013,4,4,1
20230127186373,0,3,0,0,4,1,2,19.648918812007178,1,2,2
20230127186395,0,5,0,0,4,1,3,25.865489157804397,3,3,2
20230127186475,0,4,0,0,4,1,3,26.075647938094264,0,3,1
20230127186481,0,3,0,0,4,1,10,92.27512066440835,2,10,5
20230127186512,0,4,0,1,4,1,16,19.139087469049322,0,2,2
20230127186514,1,4,0,0,4,1,8,46.86160934971558,0,5,1
20230127186526,0,3,0,0,4,1,6,55.77877774483111,6,6,1
20230127186533,0,3,0,0,4,1,1,10.405746587635992,1,1,1
20230127186549,1,4,0,1,4,1,14,100.76488748986819,10,11,3
20230127186582,0,4,0,1,4,1,13,58.96868798380736,1,7,3
20230127186601,1,5,0,0,4,1,5,45.74045632060476,5,5,0
20230127186606,1,2,0,0,4,1,2,18.162141982907023,2,2,1
20230127186662,0,5,0,0,4,1,13,106.46935944935963,12,12,4
20230127186675,0,5,0,1,4,1,11,79.8642117775458,8,9,3
20230128186698,0,4,0,1,5,0,19,117.74912562406473,0,14,9
20230128186699,1,3,0,1,5,0,1,9.592059086354348,0,1,0
20230128186702,1,4,0,1,5,0,16,64.90877275825999,6,7,3
20230128186714,0,5,0,1,5,0,1,9.42424134192346,1,1,0
20230128186737,0,4,0,0,5,0,9,72.72875419709887,8,8,2
20230128186824,0,5,0,1,5,0,8,63.79195336109026,2,7,4
20230128186857,0,5,0,0,5,0,18,48.13120387581323,1,5,4
20230128186878,0,4,0,1,5,0,10,51.47241269480557,0,6,4
20230128186923,0,4,0,1,5,0,1,7.709756864454165,1,1,0
20230128186931,0,3,0,0,5,0,23,40.903360969201024,4,4,3
20230128186949,1,5,0,1,5,0,2,18.25922976164299,2,2,1
20230128186993,0,4,0,0,5,0,7,64.2363953627023,7,7,1
20230128187002,0,4,0,1,5,0,10,84.5867545816467,10,10,3
20230128187017,0,2,0,0,5,0,8,70.79218976959415,8,8,2
20230128187022,1,4,0,1,5,0,12,92.19084860816824,0,11,4
20230128187041,0,3,0,0,5,0,4,36.774550334929266,0,4,3
20230128187043,0,4,0,1,5,0,3,26.66485150917222,2,3,1
20230128187046,0,2,0,0,5,0,2,16.89781696292998,2,2,0
20230128187058,0,5,0,0,5,0,1,9.793728488543389,0,1,1
20230128187069,0,4,0,1,5,0,1,9.42424134192346,1,1,0
20230128187089,0,5,0,0,5,0,6,37.24063438543996,0,4,2
20230128187091,0,4,0,1,5,0,9,78.12227976109587,7,9,2
20230128187093,1,4,0,0,5,0,4,36.671634817256944,4,4,2
20230128187098,0,3,0,0,5,0,9,36.966738977307614,2,4,2
20230128187112,0,3,0,0,5,0,4,35.34529669314124,4,4,1
20230128187114,1,4,0,0,5,0,2,19.279056839180996,0,2,1
20230128187156,0,4,0,1,5,0,5,44.891972348197065,5,5,2
20230128187164,0,4,0,1,5,0,3,25.45270757419756,3,3,2
20230128187208,0,5,0,1,5,0,11,61.80099150512129,0,7,5
20230128187246,0,4,0,1,5,0,12,108.4477384924971,7,12,9
20230128187253,0,5,0,1,5,0,4,18.914012274505694,2,2,0
20230128187273,0,2,0,1,5,0,2,9.072686206677387,1,1,0
20230128187275,1,2,0,1,5,0,1,9.143238568435446,1,1,0
20230128187281,1,3,0,0,5,0,7,63.750351423346146,7,7,4
20230128187284,0,3,0,0,5,0,1,6.55250788703459,0,1,1
20230128187286,0,3,0,0,5,0,6,56.669578336350156,6,6,0
20230128187296,1,3,0,1,5,0,9,84.46876774950012,9,9,1
20230128187297,1,2,0,0,5,0,3,17.986806824859165,0,2,1
20230128187304,0,5,0,1,5,0,15,37.7720379504733,4,4,2
20230128187310,0,4,0,0,5,0,2,18.829276353590103,0,2,1
20230128187315,0,6,0,1,5,0,5,45.04561860956791,4,5,2
20230128187322,0,3,0,1,5,0,4,33.24909318780905,0,4,1
20230128187339,0,5,0,0,5,0,16,148.36214330558295,16,16,3
20230128187360,0,4,0,0,5,0,3,10.53818430849898,1,1,0
20230128187365,0,6,0,1,5,0,6,36.051008450390285,4,4,1
20230128187366,0,4,0,0,5,0,4,10.328787967145065,1,1,0
20230128187377,1,6,0,0,5,0,8,10.825541644299388,0,1,1
20230128187382,0,5,0,0,5,0,5,44.865448640321056,4,5,0
20230128187408,0,5,0,0,5,0,2,18.709857998062745,2,2,1
20230128187528,0,4,0,0,5,0,6,43.83141492195285,5,5,2
20230128187529,0,3,0,1,5,0,1,10.316457760130064,0,1,0
20230128187533,0,4,0,1,5,0,3,26.71133496040222,2,3,1
20230128187534,0,4,0,0,5,0,7,65.07800591406233,6,7,1
20230128187536,0,4,0,1,5,0,15,137.0261197872886,15,15,4
20230128187569,0,4,0,0,5,0,3,10.753659849198824,0,1,0
20230128187579,0,2,0,1,5,0,3,17.395243588907945,0,2,1
20230128187600,0,5,0,1,5,0,1,9.37644785490711,1,1,1
20230128187608,0,4,0,0,5,0,10,93.65149504332926,10,10,1
20230128187614,1,5,0,0,5,0,15,20.43572241621537,0,2,1
20230128187624,0,4,0,1,5,0,5,44.049680519768714,5,5,1
20230128187633,0,5,0,0,5,0,4,37.285958983388674,4,4,2
20230128187685,0,3,0,0,5,0,3,18.861016167222186,1,2,0
20230128187711,1,5,0,0,5,0,1,10.354435775246705,1,1,0
20230128187732,0,5,0,0,5,0,11,102.26130546337345,11,11,0
20230128187734,0,3,0,0,5,0,4,19.885448659191116,2,2,0
20230128187739,1,4,0,0,5,0,6,55.076587777938705,6,6,5
20230128187747,0,5,0,0,5,0,1,9.793170328225258,0,1,0
20230128187768,0,5,0,1,5,0,4,35.44394880809067,4,4,2
20230128187808,1,4,0,1,5,0,3,27.27656253678066,1,3,0
20230128187810,0,3,0,0,5,0,4,36.19704935719067,4,4,2
20230128187864,0,4,0,0,5,0,17,118.62094659805405,0,14,3
20230128187869,1,5,0,1,5,0,4,38.40893259335199,4,4,1
20230128187918,0,5,0,0,5,0,1,10.389026137075234,0,1,1
20230128187988,0,3,0,0,5,0,2,18.752519440860794,2,2,1
20230128188014,1,3,0,1,5,0,14,110.88737753938939,12,12,2
20230128188022,0,6,0,0,5,0,1,9.325274910068282,1,1,0
20230128188049,0,5,0,1,5,0,6,36.68423190009757,0,4,2
20230128188060,0,3,0,1,5,0,9,63.61668632604636,6,7,2
20230128188066,0,4,0,0,5,0,32,142.61259192672054,2,16,12
20230128188081,0,4,0,1,5,0,3,27.225857717558423,3,3,1
20230128188083,0,4,0,0,5,0,4,36.735240770062376,4,4,1
20230128188103,0,1,0,0,5,0,2,8.771525284186465,0,1,0
20230128188107,0,4,0,0,5,0,10,49.129569308550735,5,5,1
20230128188117,0,3,0,0,5,0,4,36.234584278786286,0,4,3
20230128188125,0,4,0,0,5,0,2,10.390594089681526,0,1,0
20230128188132,0,4,0,0,5,0,6,54.64598666656171,6,6,3
20230128188168,0,3,0,1,5,0,11,30.713538549860985,3,3,0
20230128188171,0,3,0,0,5,0,5,44.81734044519002,0,5,4
20230128188217,1,3,0,1,5,0,4,38.10899807214381,4,4,1
20230128188251,0,3,0,1,5,0,3,26.53251724851864,3,3,0
20230128188281,1,4,0,1,5,0,18,139.3994190471108,0,16,5
20230128188282,0,2,0,1,5,0,7,53.962412024585255,6,6,2
20230128188283,0,4,0,0,5,0,3,18.44297524434448,2,2,0
20230128188291,1,4,0,1,5,0,12,82.75322096439507,9,9,2
20230128188293,0,4,0,0,5,0,9,80.66389303602216,9,9,2
20230128188300,1,5,0,1,5,0,3,27.85301083195397,3,3,0
20230128188307,1,3,0,1,5,0,1,9.600150240473774,1,1,0
20230128188356,1,5,0,0,5,0,7,61.1127494654419,0,7,3
20230128188369,0,3,0,0,5,0,10,17.811339219210886,0,2,2
20230128188375,0,4,0,1,5,0,15,52.73456924967249,0,6,4
20230128188461,0,4,0,0,5,0,2,18.957990436156464,0,2,2
20230128188474,0,5,0,0,5,0,14,83.89709377027498,0,9,2
20230128188492,0,4,0,1,5,0,7,53.91054296746166,6,6,2
20230128188573,0,3,0,1,5,0,1,9.592059086354348,0,1,0
20230128188575,0,5,0,0,5,0,2,17.642005347793145,0,2,1
20230128188592,0,4,0,0,5,0,6,55.13918947768249,6,6,0
20230128188595,1,4,0,1,5,0,3,19.218742740860954,2,2,1
20230128188605,1,3,0,1,5,0,14,83.69303381934628,0,10,4
20230128188623,0,3,0,1,5,0,1,10.33315734934111,1,1,0
20230128188629,1,5,0,0,5,0,5,19.99425684189182,0,2,2
20230128188637,1,4,0,0,5,0,3,18.290894170730773,2,2,0
20230128188678,0,3,0,1,5,0,7,64.27693152109562,7,7,2
20230128188715,0,3,0,0,5,0,3,28.546949402177624,3,3,0
20230128188743,0,4,0,0,5,0,5,36.32452637386625,0,4,0
20230128188748,1,4,0,1,5,0,13,99.32023612540061,11,11,3
20230128188752,1,4,0,1,5,0,2,19.203117859865063,2,2,0
20230128188759,0,3,0,1,5,0,5,39.352989365315175,1,4,2
20230128188762,0,5,0,0,5,0,3,27.72775571485065,3,3,0
20230128188778,0,3,0,0,5,0,5,43.7311964419153,0,5,0
20230128188779,1,3,0,1,5,0,5,46.045570896015114,4,5,1
20230128188782,1,4,0,0,5,0,3,26.944823792546913,3,3,1
20230128188804,0,5,0,0,5,0,1,10.1251099474784,1,1,1
20230128188807,0,2,0,0,5,0,4,35.80826321760602,0,4,2
20230128188813,1,5,0,0,5,0,11,93.62906824213871,0,11,6
20230128188822,0,4,0,0,5,0,11,89.65272270193348,8,10,8
20230128188840,1,4,0,0,5,0,1,9.208438564686588,0,1,0
20230128188847,0,4,0,1,5,0,3,18.155079564322946,2,2,1
20230128188853,1,4,0,0,5,0,6,54.54527900431442,6,6,0
20230128188888,0,4,0,1,5,0,5,46.53812119456007,5,5,0
20230128188892,0,4,0,1,5,0,2,18.91652817657256,0,2,2
20230128188894,0,4,0,0,5,0,3,10.892303576214507,0,1,1
20230128188917,0,3,0,0,5,0,3,31.551643329744458,0,3,0
20230128188925,1,3,0,0,5,0,13,51.19015498791326,0,6,3
20230128188960,0,3,0,0,5,0,3,30.39681047654674,3,3,2
20230128188962,1,6,0,1,5,0,6,29.338034443109937,3,3,1
20230128188978,1,4,0,1,5,0,4,19.365846887328246,0,2,1
20230128188981,1,4,0,1,5,0,5,38.40722672800492,0,4,2
20230128189027,0,4,0,0,5,0,5,35.05193622687596,0,4,2
20230128189048,0,5,0,1,5,0,3,27.916667026841676,3,3,0
20230128189069,1,5,0,1,5,0,5,46.46989829676379,5,5,1
20230128189077,0,6,0,0,5,0,6,19.739273081332747,0,2,0
20230128189079,1,3,0,1,5,0,6,9.602720240535692,0,1,1
20230128189088,0,4,0,0,5,0,5,45.15159822432101,0,5,1
20230128189098,0,3,0,0,5,0,16,126.2480988754609,0,15,7
20230128189099,0,4,0,1,5,0,9,77.72059980464297,0,9,5
20230128189100,0,4,0,1,5,0,8,55.376209357738134,6,6,3
20230128189112,1,5,0,1,5,0,1,9.592059086354348,0,1,0
20230128189136,0,4,0,1,5,0,7,61.264927874709684,7,7,2
20230128189143,0,4,0,1,5,0,7,54.90097382430248,5,6,1
20230128189168,1,5,0,1,5,0,1,10.103812733769658,1,1,0
20230128189209,0,3,0,1,5,0,8,49.28173233547628,0,6,3
20230128189220,1,2,0,0,5,0,3,19.702708790557956,2,2,0
20230128189222,0,4,0,1,5,0,23,159.96574360843005,18,18,7
20230128189244,1,4,0,1,5,0,18,151.62950708575704,14,17,0
20230128189248,0,4,0,0,5,0,30,213.39401625325456,23,23,5
20230128189253,0,4,0,0,5,0,2,19.80630956364869,2,2,0
20230128189276,1,3,0,0,5,0,5,34.163103909761986,0,4,3
20230128189296,0,3,0,1,5,0,2,10.413702990176423,0,1,1
20230128189342,0,5,0,0,5,0,13,57.86447296192579,5,6,0
20230128189371,0,4,0,0,5,0,10,83.60533644081349,8,9,1
20230128189376,0,5,0,0,5,0,3,27.331625990669185,0,3,1
20230128189391,0,3,0,0,5,0,3,28.460478522765975,3,3,1
20230128189443,0,4,0,1,5,0,13,89.74765543883724,0,10,1
20230128189460,1,2,0,0,5,0,8,62.199435617311764,0,8,4
20230128189471,0,4,0,0,5,0,5,44.690678116880754,5,5,2
20230128189494,0,4,0,1,5,0,5,45.68354267945578,5,5,1
20230128189513,0,6,0,0,5,0,3,28.051723788185562,3,3,1
20230128189521,0,4,0,0,5,0,13,86.89017046944855,9,9,4
20230128189528,0,4,0,0,5,0,3,27.981851956104084,3,3,0
20230128189631,0,4,0,0,5,0,4,27.076752202710136,2,3,2
20230128189634,1,6,0,1,5,0,3,10.751606504306949,0,1,0
20230128189669,0,4,0,1,5,0,1,9.122819774446688,1,1,0
20230128189708,0,5,0,1,5,0,2,18.388036966464234,2,2,0
20230128189714,0,4,0,1,5,0,8,72.91989744219148,8,8,2
20230128189716,1,4,0,0,5,0,4,26.809147767284436,2,3,0
20230128189722,0,5,0,1,5,0,9,54.909487185276234,3,6,0
20230128189779,0,3,0,0,5,0,1,8.704336438489406,1,1,0
20230128189806,0,4,0,0,5,0,7,61.854477061974,6,7,5
20230128189813,1,3,0,0,5,0,2,19.073623411186297,2,2,1
20230128189817,1,4,0,1,5,0,6,50.68554578966457,0,6,4
20230128189849,0,5,0,0,5,0,4,27.277118948723242,0,3,2
20230128189877,0,3,0,1,5,0,11,51.799145907142474,0,6,4
20230128189889,0,2,0,0,5,0,1,9.66751202240654,1,1,0
20230128189965,0,4,0,1,5,0,2,18.975525362223813,0,2,0
20230128190010,0,3,0,0,5,0,1,10.104998803723223,1,1,0
20230128190033,0,3,0,0,5,0,11,70.20179682117725,8,8,4
20230128190081,0,3,0,0,5,0,6,54.16668275617305,6,6,1
20230128190097,0,4,0,0,5,0,11,57.255234593311414,5,6,4
20230128190108,0,3,0,1,5,0,1,9.3467052464967,1,1,0
20230128190129,0,3,0,0,5,0,5,46.48061844510495,5,5,1
20230128190133,1,5,0,0,5,0,7,55.649919609315624,0,7,5
20230128190201,0,4,0,1,5,0,4,28.46613357965849,3,3,2
20230128190210,0,5,0,1,5,0,11,72.26057073117805,8,8,2
20230128190212,0,5,0,0,5,0,10,43.16318015038513,0,5,3
20230128190264,1,5,0,0,5,0,3,19.62952914621046,2,2,0
20230128190292,0,3,0,0,5,0,2,18.50448171894518,2,2,1
20230128190294,0,5,0,1,5,0,3,19.353312569903807,2,2,2
20230128190318,0,3,0,1,5,0,63,153.8700815071913,0,17,9
20230128190328,0,5,0,0,5,0,7,53.8400007979205,6,6,3
20230128190335,0,4,0,0,5,0,2,18.401805726293304,2,2,2
20230128190354,0,5,0,1,5,0,7,47.869922378964986,5,5,3
20230128190440,0,3,0,0,5,0,4,27.76415020411224,0,3,1
20230128190446,0,4,0,0,5,0,1,8.79133399330135,1,1,0
20230128190538,0,3,0,0,5,0,3,26.63560383814397,3,3,2
20230128190581,0,4,0,0,5,0,1,10.176411254012365,1,1,0
20230128190609,0,4,0,0,5,0,12,90.76423341034743,8,10,4
20230128190613,1,5,0,1,5,0,6,11.00421427088809,1,1,0
20230128190616,0,2,0,1,5,0,2,18.56177032636247,2,2,0
20230128190630,0,5,0,1,5,0,1,9.720585827477109,0,1,0
20230128190637,0,4,0,1,5,0,4,9.20522732258936,1,1,0
20230128190724,0,3,0,0,5,0,10,40.06760246476623,4,4,2
20230128190732,1,3,0,0,5,0,8,64.0062143786614,6,7,1
20230128190736,1,5,0,0,5,0,7,62.598738673614456,0,7,1
20230128190781,0,5,0,0,5,0,3,19.05657678578531,0,2,0
20230128190787,1,4,0,1,5,0,1,9.493185766536437,1,1,0
20230128190788,1,4,0,0,5,0,3,24.073383690844988,0,3,3
20230128190820,1,3,0,0,5,0,2,20.079506460980895,2,2,0
20230128190835,0,3,0,0,5,0,6,42.825313917611766,0,5,4
20230128190873,0,5,0,0,5,0,1,10.104998803723223,1,1,1
20230128190908,1,3,0,1,5,0,3,27.91929262495845,1,3,2
20230128190987,0,4,0,1,5,0,2,10.117348150251422,1,1,1
20230128191000,0,2,0,0,5,0,3,19.360608628200033,2,2,1
20230128191015,0,4,0,0,5,0,4,35.24619091751602,4,4,1
20230128191061,0,5,0,1,5,0,3,8.917578753781104,1,1,0
20230128191081,0,4,0,1,5,0,16,52.41855950148431,0,6,4
20230128191102,1,4,0,1,5,0,3,9.847499042327271,0,1,0
20230128191134,0,5,0,0,5,0,4,36.077504058061784,4,4,1
20230128191143,1,4,0,0,5,0,8,64.65344579146216,6,7,3
20230128191174,0,5,0,1,5,0,9,56.408775858175964,6,6,0
20230128191216,0,3,0,0,5,0,9,27.093560285391135,0,3,1
20230128191273,0,4,0,1,5,0,12,110.58772698211425,12,12,1
20230128191296,0,4,0,0,5,0,2,18.303461659245748,1,2,0
20230128191329,0,4,0,0,5,0,5,45.52409453423793,5,5,4
20230128191343,0,4,0,1,5,0,1,9.669283053862491,0,1,0
20230128191358,0,4,0,0,5,0,8,56.37612958066862,0,6,5
20230128191363,0,5,0,0,5,0,5,46.22837622367012,4,5,2
20230128191368,1,6,0,1,5,0,7,9.872925246953487,0,1,0
20230128191371,1,4,0,0,5,0,3,27.66698509617953,2,3,0
20230128191384,0,4,0,0,5,0,11,99.30488251187572,11,11,1
20230128191386,1,2,0,0,5,0,1,10.146590581589942,1,1,1
20230128191389,0,4,0,0,5,0,2,11.101658558934227,0,1,0
