scd,gender,age_grp,order_date,total_qty,total_amt,most_product,event_product,num_category,prime_yn
20230123150145,0,4,1,25,179.75427629016784,0,17,20,1
20230124150165,1,4,1,1,10.50111453123866,1,0,1,1
20230124150213,1,3,1,3,10.959105349631384,0,0,1,0
20230124150278,0,3,1,1,9.907379967251472,3,0,1,1
20230124150314,0,5,1,1,10.715106420466311,3,0,1,0
20230124150331,1,2,1,3,30.481485664801852,1,3,3,0
20230124150335,0,2,1,2,19.141368395175814,1,0,2,0
20230124150413,0,2,1,2,10.604776498787697,1,0,1,1
20230124150578,1,3,1,2,16.7222417673223,0,1,2,1
20230124150682,1,4,1,10,93.70704299807304,0,10,10,0
20230124150763,0,3,1,1,9.501889955954454,1,0,1,1
20230124150781,0,3,1,6,55.93660810663532,2,2,6,0
20230124150865,0,2,1,4,18.25410730012652,1,0,2,0
20230124150953,1,3,1,6,18.590281947337296,3,2,2,0
20230124150965,0,4,1,1,8.892611378172106,1,0,1,1
20230124150990,1,3,1,1,9.568783751310876,1,0,1,0
20230124151054,0,3,1,6,37.744631298074864,1,0,4,0
20230124151194,0,2,1,1,9.00380808646717,1,0,1,1
20230124151250,0,4,1,5,45.41881095396042,0,3,5,0
20230124151371,0,3,1,1,9.482807278621484,0,1,1,1
20230124151376,0,3,1,2,9.524640032332234,3,0,1,1
20230124151383,1,3,1,6,53.594255669114574,0,1,6,1
20230124151625,0,4,1,9,53.82839751683919,0,0,6,1
20230124151679,1,5,1,5,9.902737271145424,1,0,1,1
20230124151771,1,3,1,6,53.575377772445435,0,6,6,1
20230124151907,1,3,1,1,9.959442464680574,1,0,1,0
20230124151949,0,4,1,3,27.849265343066136,0,3,3,1
20230124152033,1,3,1,3,28.281714030874227,0,1,3,1
20230124152036,1,4,1,20,140.347818383417,0,4,16,1
20230124152150,1,3,1,7,29.23090569881761,0,3,3,0
20230124152161,0,2,1,1,11.39766050629526,3,0,1,0
20230124152182,1,3,1,5,45.55189935293316,2,2,5,0
20230124152373,0,3,1,1,8.44741429680832,3,0,1,0
20230124152386,0,3,1,2,11.189146329021272,3,0,1,1
20230124152529,1,3,1,11,18.882764707772576,0,0,2,1
20230124152556,1,3,1,3,19.223354645969863,0,1,2,0
20230124152570,1,4,1,3,27.513123765970533,0,0,3,1
20230124152584,1,2,1,2,10.929009300010009,0,0,1,1
20230124152592,0,3,1,2,17.693773843037512,1,0,2,0
20230124152604,0,5,1,2,17.876806136006202,1,0,2,1
20230124152712,1,2,1,10,71.39223191587257,3,0,8,1
20230124152722,1,2,1,5,45.46420869190214,3,0,5,1
20230124152768,1,5,1,6,56.1402622755983,0,4,6,1
20230124152771,1,4,1,13,65.90501806999795,0,0,7,1
20230124152930,1,3,1,3,29.562282218473136,0,1,3,0
20230124152974,0,3,1,1,9.392245175273796,1,0,1,1
20230124153097,1,2,1,9,36.217277479852484,0,2,4,1
20230124153150,1,2,1,2,20.672359764420904,2,1,2,0
20230124153190,1,3,1,1,9.94659493357006,3,0,1,0
20230124153203,1,3,1,7,36.5285369036377,0,3,4,0
20230124153269,0,3,1,2,21.324710865833328,1,0,2,1
20230124153302,1,4,1,2,20.366586142996397,3,0,2,1
20230124153361,1,4,1,11,19.27193499606146,1,0,2,1
20230124153375,1,4,1,2,10.424095176156737,3,0,1,0
20230124153397,1,2,1,2,19.1225081867935,0,1,2,0
20230124153438,0,3,1,6,55.67816327008639,0,5,6,1
20230124153460,0,2,1,12,38.29559949726793,3,4,4,1
20230124153588,0,2,1,3,27.248110289237154,0,3,3,0
20230124153593,1,4,1,2,17.675540066025235,0,0,2,0
20230124153609,1,4,1,4,28.425942286318488,1,3,3,0
20230124153620,1,3,1,4,35.53223105462323,0,1,4,1
20230124153626,0,3,1,13,29.4024877651862,2,2,3,1
20230124153627,1,4,1,2,19.82735044823735,0,1,2,0
20230124153653,0,4,1,2,9.930956794525674,0,0,1,1
20230124153800,0,3,1,1,10.056680631152522,1,0,1,0
20230124153861,0,4,1,2,8.696343057044556,0,0,1,1
20230124153943,0,4,1,2,19.34487565930164,1,0,2,1
20230124153946,0,3,1,10,73.90889813514852,1,6,8,1
20230124153950,0,2,1,1,8.831565879121063,0,0,1,1
20230124153969,0,5,1,10,10.055822298839407,0,0,1,0
20230124153976,0,2,1,10,92.80165255557768,1,0,10,0
20230124153991,1,4,1,20,89.5356304009174,0,0,10,0
20230124154003,1,4,1,28,190.33140876697914,0,21,21,1
20230124154009,1,3,1,1,10.448743588106623,1,0,1,0
20230124154033,1,3,1,5,20.707805338987335,1,1,2,0
20230124154064,1,3,1,14,74.78803697407683,0,2,8,1
20230124154076,1,3,1,9,79.97354045584713,3,8,9,1
20230124154083,1,4,1,8,68.64030244755479,0,7,7,1
20230124154111,1,3,1,4,22.389590174957227,1,0,2,0
20230124154147,1,3,1,4,36.42470034246419,0,4,4,0
20230124154160,0,3,1,1,10.278493453159584,3,0,1,1
20230124154172,1,4,1,34,197.14321494531725,1,2,22,1
20230124154180,0,4,1,3,11.65988751123109,0,0,1,0
20230124154237,1,3,1,7,63.20233399135669,0,1,7,1
20230124154286,0,3,1,16,49.38874093610753,2,1,5,0
20230124154306,0,3,1,1,12.641293947400133,1,0,1,0
20230124154313,1,5,1,4,34.57444951339844,0,4,4,1
20230124154323,0,3,1,3,27.358862318112152,1,1,3,0
20230124154329,0,3,1,1,7.871692664323645,2,0,1,0
20230124154426,0,2,1,9,44.61409886672855,0,0,5,0
20230124154486,1,3,1,6,38.982630572805924,0,4,4,1
20230124154500,1,2,1,1,10.7490553457913,1,1,1,1
20230124154501,0,4,1,11,74.81396244402085,3,5,8,1
20230124154502,1,4,1,12,83.66878744266212,2,8,9,1
20230124154507,1,4,1,1,8.671286726753637,3,0,1,0
20230124154528,1,4,1,5,34.52964373967618,0,2,4,1
20230124154571,1,3,1,2,11.163949380043402,1,0,1,1
20230124154609,0,2,1,1,8.370315995555478,1,0,1,0
20230124154641,1,4,1,1,10.401288725179366,2,1,1,0
20230124154644,0,3,1,4,37.744833038426755,0,4,4,0
20230124154650,0,5,1,36,91.48045579760901,1,0,10,0
20230124154685,1,4,1,3,32.67051674775975,0,2,3,1
20230124154691,0,4,1,1,10.410455745974811,1,1,1,0
20230124154697,1,3,1,1,10.267157970987247,2,1,1,0
20230124154742,1,4,1,11,95.69563654719303,0,4,11,1
20230124154784,1,3,1,6,11.763287217377323,1,0,1,1
20230124154808,1,4,1,1,9.392245175273796,1,0,1,1
20230124154863,1,3,1,22,190.91153936685745,0,15,21,1
20230124154876,1,3,1,1,9.151969458649852,1,0,1,0
20230124154903,0,5,1,6,24.491633048007976,1,2,2,1
20230124154919,1,3,1,3,27.480000929476436,0,2,3,1
20230124154940,1,5,1,1,9.501889955954454,1,0,1,1
20230124154970,1,3,1,3,10.247254546174076,1,0,1,1
20230124155010,1,4,1,7,29.79772057907504,0,0,3,1
20230124155042,1,4,1,3,26.91171818728439,2,2,3,0
20230124155044,1,4,1,10,38.328447388513815,1,0,4,1
20230124155074,1,3,1,2,9.79618069954762,1,0,1,0
20230124155085,0,2,1,3,19.45140189328942,0,0,2,0
20230124155138,0,2,1,3,17.936096045716532,0,0,2,1
20230124155140,1,4,1,1,10.367158673708657,2,1,1,1
20230124155145,1,4,1,16,136.59544786564194,0,12,15,0
20230124155166,0,3,1,2,17.219872360893415,3,0,2,0
20230124155179,1,2,1,2,18.395067394864206,1,0,2,0
20230124155223,1,5,1,2,11.795793468363756,1,1,1,1
20230124155301,1,3,1,25,103.03631350680357,0,5,11,0
20230124155311,0,3,1,5,43.55634266853987,0,2,5,1
20230124155317,1,3,1,2,10.490857463941904,0,1,1,0
20230124155336,1,3,1,1,10.680033341890626,0,0,1,1
20230124155380,1,3,1,9,74.95127467188198,0,6,8,1
20230124155437,1,4,1,5,28.049021983029256,0,1,3,1
20230124155522,1,4,1,1,9.911654115202522,1,0,1,1
20230124155563,1,3,1,17,147.47573163654994,0,12,17,0
20230125155650,1,2,1,1,11.336116684861494,3,0,1,1
20230125155665,1,3,1,1,8.716535732544495,3,0,1,0
20230125155669,0,3,1,1,9.911654115202522,1,0,1,1
20230125155735,1,4,1,1,9.99884318585288,1,0,1,1
20230125155760,0,2,1,1,9.465060106725137,0,1,1,0
20230125155772,0,4,1,9,82.47715895296555,0,8,9,1
20230125155787,0,2,1,1,9.621920081084202,1,0,1,0
20230125155865,1,4,1,17,38.521177765817626,0,1,4,1
20230125155877,0,5,1,11,47.86556168268315,0,1,5,1
20230125156035,1,3,1,3,29.255670991489595,1,1,3,1
20230125156037,1,4,1,27,141.4545046117017,0,1,16,1
20230125156044,1,3,1,1,10.460843646427818,3,0,1,1
20230125156046,1,5,1,3,11.898051802082865,1,1,1,1
20230125156074,0,5,1,5,29.712493229292328,3,1,3,1
20230125156096,1,4,1,8,10.317747208325788,0,1,1,1
20230125156107,0,2,1,1,9.21612361673191,0,1,1,0
20230125156147,1,3,1,24,136.89864420253394,0,8,15,1
20230125156200,1,3,1,1,9.50338305067006,0,0,1,1
20230125156209,0,5,1,19,133.02745413186832,0,0,15,1
20230125156241,1,3,1,1,9.99884318585288,1,0,1,0
20230125156242,0,3,1,14,130.72280713159526,2,12,14,0
20230125156255,1,3,1,1,8.697178688412643,3,0,1,0
20230125156261,1,4,1,1,9.99884318585288,1,0,1,0
20230125156274,0,3,1,1,9.99884318585288,1,0,1,1
20230125156386,1,3,1,25,20.701116236682545,0,0,2,0
20230125156394,1,3,1,4,38.08478287275667,0,4,4,0
20230125156408,0,4,1,35,56.24647127480817,2,2,5,1
20230125156439,1,5,1,13,87.40536667681899,0,2,10,1
20230125156450,1,3,1,3,27.88024010444154,0,0,3,0
20230125156453,1,2,1,7,48.97271810176143,1,5,5,1
20230125156472,0,3,1,1,10.350318507250188,0,0,1,0
20230125156546,1,3,1,1,8.814776088545281,1,0,1,0
20230125156612,1,5,1,2,18.308906996302962,0,0,2,1
20230125156655,0,3,1,10,85.1350699040127,0,6,9,0
20230125156666,0,2,1,3,9.79701530802561,0,0,1,1
20230125156672,1,3,1,1,10.228826616165009,2,1,1,1
20230125156718,1,3,1,3,19.7599013773576,1,0,2,0
20230125156740,0,5,1,6,38.059203455265845,0,4,4,0
20230125156783,1,4,1,1,9.99884318585288,1,0,1,1
20230125156822,0,3,1,7,56.64068999506742,0,6,6,0
20230125156836,0,2,1,43,122.08035574948946,0,2,14,0
20230125156862,0,2,1,6,46.280682556642994,0,5,5,0
20230125156959,0,3,1,3,19.134693109642935,0,0,2,1
20230125157007,0,3,1,5,46.51063805784863,0,4,5,0
20230125157027,1,4,1,4,28.06041255593828,0,3,3,1
20230125157030,0,3,1,1,9.48903215258983,1,0,1,1
20230125157110,1,2,1,12,65.11828306396345,0,4,7,0
20230125157116,0,3,1,6,53.307882121172845,0,0,6,0
20230125157127,1,3,1,2,11.400887146781374,3,1,1,0
20230125157161,1,5,1,4,36.22751909662372,0,0,4,0
20230125157200,1,3,1,2,18.075289131700973,1,1,2,1
20230125157202,0,4,1,3,29.553566714356393,0,2,3,1
20230125157320,1,4,1,6,29.585978657324155,0,0,3,1
20230125157333,1,5,1,4,10.945547126244623,0,0,1,0
20230125157363,0,4,1,2,17.26973710651516,0,1,2,1
20230125157365,0,4,1,10,36.83052390585998,2,0,4,1
20230125157373,1,4,1,7,67.8527983080498,1,2,7,1
20230125157380,0,5,1,4,27.78694395412716,0,0,3,1
20230125157418,1,4,1,8,51.86387916767811,1,1,6,1
20230125157444,0,4,1,6,10.797675814502336,3,0,1,1
20230125157457,0,4,1,11,72.42003628125178,1,0,8,1
20230125157465,1,4,1,2,17.899249495508432,2,0,2,1
20230125157518,0,5,1,1,9.623839785112668,1,0,1,0
20230125157540,0,4,1,1,9.559305672844864,0,0,1,0
20230125157544,0,3,1,3,25.421670435988567,0,0,3,0
20230125157569,1,4,1,18,139.1527449122454,2,0,16,1
20230125157588,0,3,1,5,47.64546061659397,2,1,5,0
20230125157604,1,4,1,9,65.85720213453473,0,1,7,1
20230125157610,1,4,1,5,39.46580998448443,3,0,4,0
20230125157662,1,3,1,1,10.746971004451137,0,0,1,0
20230125157673,1,3,1,1,9.99884318585288,1,0,1,0
20230125157707,1,4,1,3,12.005821306570237,3,0,1,1
20230125157737,1,3,1,23,177.20715062122062,0,14,19,0
20230125157747,1,3,1,2,19.390768054581677,1,2,2,0
20230125157779,0,2,1,13,91.8060067930883,0,6,10,1
20230125157820,0,4,1,10,10.438254287073526,0,0,1,1
20230125157821,0,2,1,17,61.933110538719895,2,0,7,0
20230125157857,0,4,1,2,11.060290129885583,2,1,1,1
20230125157865,1,3,1,1,8.669399124305569,2,0,1,1
20230125157924,1,3,1,3,26.874867226902715,0,3,3,1
20230125157942,0,2,1,1,10.676600514733956,1,1,1,1
20230125157969,0,3,1,4,36.05646023190595,0,4,4,1
20230125157989,1,4,1,4,10.847568533391785,3,0,1,1
20230125157997,1,3,1,6,56.657832668447696,1,2,6,1
20230125158033,0,3,1,1,9.364691031806109,2,0,1,1
20230125158054,1,3,1,21,118.34938760453817,0,2,13,1
20230125158087,0,2,1,2,20.752113205596558,0,2,2,0
20230125158112,0,4,1,7,46.63454210112225,1,1,5,1
20230125158136,0,3,1,1,8.897682313454224,2,1,1,1
20230125158171,1,5,1,25,221.2356292189024,0,20,24,1
20230125158192,1,3,1,6,55.34303405874681,3,0,6,0
20230125158225,0,2,1,8,54.71606764605428,0,4,6,1
20230125158251,1,4,1,32,69.8291911637852,1,1,7,1
20230125158276,1,4,1,8,28.292094151392696,2,0,3,1
20230125158286,0,2,1,10,12.58333716194445,1,1,1,1
20230125158357,0,4,1,8,58.71519343373247,1,0,6,0
20230125158384,0,2,1,1,9.850192255477904,1,0,1,1
20230125158428,1,2,1,2,7.901377353792616,0,0,1,0
20230125158467,1,5,1,8,65.3607526657282,2,0,8,1
20230125158492,0,2,1,25,210.7944396577862,0,22,24,1
20230125158494,1,5,1,2,11.060290129885583,2,1,1,1
20230125158557,1,4,1,1,10.448743588106623,1,0,1,0
20230125158599,1,3,1,4,37.79886068742955,0,4,4,1
20230125158616,1,3,1,3,29.077875942002866,3,0,3,0
20230125158668,1,4,1,11,62.46474675963346,1,6,6,0
20230125158672,1,3,1,1,9.48774481001683,3,0,1,1
20230125158730,0,4,1,9,67.975117129743,0,7,7,0
20230125158864,1,3,1,4,33.07698845932829,0,4,4,0
20230125158920,1,3,1,2,11.248972939884329,1,0,1,0
20230125158926,0,3,1,5,47.82094924751807,1,3,5,1
20230125158931,0,2,1,2,10.960287773389798,2,1,1,0
20230125158933,1,5,1,9,20.57612116148944,0,0,2,1
20230125158965,1,3,1,1,10.834883622185886,1,1,1,0
20230125158968,1,5,1,1,10.228826616165009,2,1,1,1
20230125159028,1,4,1,3,30.43631586938068,0,2,3,0
20230125159112,1,3,1,9,44.764607089329495,3,1,5,0
20230125159131,1,5,1,6,57.3357412534012,0,4,6,1
20230125159133,0,2,1,6,56.47023787178928,3,0,6,1
20230125159189,0,2,1,5,45.7281454310131,0,1,5,1
20230125159194,1,3,1,13,75.60538017876355,0,2,8,1
20230125159225,0,4,1,6,46.30900385980415,3,4,5,1
20230125159248,1,3,1,8,61.96636324363517,0,1,7,1
20230125159250,0,4,1,3,21.051535017454786,0,2,2,1
20230125159274,1,4,1,1,12.296365715204496,1,1,1,1
20230125159276,1,3,1,2,10.921955739501612,2,1,1,1
20230125159279,1,4,1,23,214.53547844654085,0,16,23,1
20230125159302,0,4,1,2,18.250672320433715,1,0,2,0
20230125159364,0,4,1,8,65.47925771557956,0,0,7,1
20230125159384,0,3,1,9,54.027482464808216,0,3,6,1
20230125159445,1,3,1,2,10.086850233838494,0,0,1,1
20230125159448,0,2,1,4,20.51036839575817,0,0,2,0
20230125159472,1,3,1,3,26.287256378244397,0,0,3,1
20230125159474,1,2,1,5,20.7546117781965,0,0,2,0
20230125159513,0,4,1,7,43.43224584131,0,0,5,0
20230125159521,0,4,1,2,20.744268301013232,2,2,2,1
20230125159528,1,4,1,26,180.95024530306281,0,18,19,1
20230125159549,0,5,1,1,9.94659493357006,3,0,1,0
20230125159577,1,3,1,2,11.194247958815929,1,0,1,1
20230125159600,1,3,1,1,11.769805487668451,1,1,1,1
20230125159608,0,4,1,5,28.65829897612364,0,0,3,1
20230125159613,0,3,1,9,59.2421708085865,0,1,6,0
20230125159632,0,4,1,9,72.3840638083151,2,1,8,1
20230125159649,1,3,1,2,17.06776328490362,0,2,2,1
20230125159740,1,5,1,3,10.54563087050331,0,0,1,1
20230125159798,0,3,1,3,19.043326031095688,1,0,2,0
20230125159815,1,3,1,8,74.69673993585394,0,7,8,1
20230125159828,1,4,1,17,139.29275502339667,0,14,15,1
20230125159848,1,3,1,3,29.626099875447746,1,2,3,1
20230125159888,0,4,1,11,56.49548568934942,3,0,6,1
20230125159892,1,4,1,12,55.046457281688745,0,0,6,1
20230125159926,0,5,1,2,11.141876276228,1,0,1,0
20230125159970,1,2,1,2,19.790349192371046,1,0,2,1
20230125159998,1,3,1,29,216.77842712469968,0,8,24,1
20230125160033,0,2,1,6,52.75326187597687,0,5,6,0
20230125160050,1,3,1,3,26.804109108348392,3,0,3,0
20230125160116,0,2,1,2,19.19453532814961,1,0,2,1
20230125160124,1,4,1,10,65.59621684799292,1,1,7,1
20230125160131,0,2,1,1,9.850192255477904,1,0,1,1
20230125160189,1,5,1,11,40.44724760912466,3,0,4,0
20230125160240,0,2,1,13,81.81039930764575,0,0,9,0
20230125160281,0,5,1,2,17.239418556840647,0,0,2,1
20230125160299,0,2,1,5,28.277561272101785,0,0,3,0
20230125160357,0,2,1,7,61.18436006392213,0,1,7,1
20230125160374,1,3,1,1,9.75533551151227,1,0,1,1
20230125160385,1,3,1,10,84.96857214024085,0,7,9,1
20230125160387,1,3,1,2,10.635999666618329,1,0,1,1
20230125160432,1,3,1,3,11.327414828462867,2,1,1,1
20230125160495,1,4,1,1,8.765458531504226,0,0,1,1
20230125160496,0,3,1,8,35.64388215356532,0,2,4,1
20230125160539,0,2,1,7,45.324263363372964,2,0,5,0
20230125160546,0,2,1,12,104.44450913030684,2,1,12,0
20230125160554,0,2,1,4,35.180643288249804,2,1,4,0
20230125160560,1,3,1,14,87.99423316063891,0,7,9,1
20230125160576,1,4,1,14,65.00267889062802,2,0,7,1
20230125160598,0,2,1,1,8.671286726753637,0,0,1,0
20230125160605,1,3,1,1,10.411629578672915,2,1,1,0
20230125160629,0,3,1,1,9.89802264710506,3,0,1,0
20230125160630,0,3,1,7,66.73627846843773,0,4,7,0
20230125160668,0,3,1,12,20.6801919348261,2,2,2,0
20230125160669,1,4,1,18,19.900933107460244,0,0,2,0
20230125160673,0,5,1,2,16.47380859232092,0,2,2,1
20230125160689,1,3,1,15,123.1090931788896,0,11,13,1
20230125160720,0,3,1,1,10.53340202567921,3,0,1,0
20230125160739,1,3,1,16,74.65671751459249,0,0,8,1
20230125160751,1,4,1,1,8.455743229100015,1,0,1,1
20230125160758,0,2,1,8,73.4851281293008,0,8,8,1
20230125160766,1,4,1,3,11.542105554732554,0,0,1,1
20230125160780,1,3,1,1,9.817112336789382,3,0,1,1
20230125160784,0,5,1,12,98.67781778084975,0,9,11,0
20230125160810,1,2,1,7,60.872713200497195,0,7,7,1
20230125160814,1,3,1,5,37.213536867515145,0,1,4,0
20230125160849,0,3,1,3,26.548629333001298,0,3,3,0
20230125160876,0,4,1,6,55.972199688339735,1,1,6,0
20230125160912,1,3,1,43,61.279781029874414,0,0,6,0
20230125160921,0,2,1,16,52.972753678349804,0,0,6,0
20230125160932,0,5,1,3,17.59731997504897,0,0,2,0
20230125160937,0,2,1,2,20.668446696166612,2,2,2,0
20230125160939,1,4,1,15,133.2792469853623,1,13,15,1
20230125160986,0,3,1,7,35.90020443197845,3,0,4,0
20230125160999,1,4,1,11,82.80836982793639,0,9,9,1
20230125161030,1,2,1,4,28.251657881072425,0,2,3,0
20230125161082,1,3,1,6,52.227593092763925,1,0,6,1
20230125161142,1,5,1,36,300.3803946343826,0,23,32,1
20230125161143,1,3,1,9,81.55301151341904,0,0,9,1
20230125161159,0,4,1,6,53.59956780834729,0,0,6,1
20230125161189,1,4,1,12,54.89655348321716,0,0,6,1
20230125161245,1,2,1,9,80.99527096459738,0,6,9,0
20230125161249,1,4,1,4,21.2748161997515,1,0,2,1
20230125161263,0,5,1,14,81.83149777947733,0,0,9,1
20230125161271,1,3,1,15,64.23030849436114,1,3,7,1
20230125161285,0,4,1,1,10.228826616165009,2,1,1,1
20230125161290,0,3,1,4,38.154076232120076,0,2,4,0
20230125161297,0,2,1,6,27.66072116315086,2,0,3,0
20230125161303,1,5,1,4,11.332853376224865,1,0,1,0
20230125161346,1,3,1,16,81.39410443369476,3,5,9,1
20230125161403,0,2,1,10,81.83303683224722,0,9,9,0
20230125161404,1,4,1,4,10.897720325689868,0,0,1,1
20230125161435,1,3,1,5,47.849419509197936,0,0,5,1
20230125161477,1,2,1,16,97.32643435333632,0,0,11,1
20230126161502,0,4,1,13,47.38029862621076,0,3,5,0
20230126161509,1,3,1,7,37.74800518255074,3,0,4,1
20230126161549,1,3,1,1,10.401288725179366,2,1,1,0
20230126161580,0,4,1,22,161.26815314410067,2,1,18,1
20230126161581,1,3,1,2,19.85263011214964,1,0,2,1
20230126161585,0,4,1,1,9.559305672844864,0,0,1,0
20230126161597,1,4,1,2,10.20459164531955,0,0,1,1
20230126161603,1,3,1,6,10.996098536008391,0,1,1,1
20230126161668,1,4,1,15,32.697290284687185,0,0,4,1
20230126161749,1,3,1,3,10.972070094752542,0,1,1,1
20230126161762,0,4,1,14,83.95399862908874,0,3,9,1
20230126161805,1,5,1,3,18.501481431978505,0,2,2,0
20230126161810,1,2,1,1,9.258940041812243,0,0,1,0
20230126161910,1,3,1,2,20.33135168006688,1,0,2,0
20230126161936,0,4,1,21,117.16989053625224,0,9,13,0
20230126161954,1,4,1,5,47.62769439686624,3,0,5,0
20230126161968,1,3,1,1,9.74899514766085,3,1,1,1
20230126161979,0,3,1,1,10.702907332678867,0,0,1,1
20230126161983,1,4,1,22,101.89393161316008,0,0,11,0
20230126162026,1,4,1,2,11.37450212626528,3,0,1,1
20230126162045,1,3,1,10,9.530320210727126,0,0,1,0
20230126162056,1,4,1,2,10.968767093246289,1,0,1,0
20230126162079,0,3,1,9,37.48549321696429,1,0,4,0
20230126162097,0,3,1,1,10.746971004451137,0,0,1,0
20230126162132,0,4,1,1,9.907379967251472,3,0,1,1
20230126162154,0,4,1,22,164.5670969469563,0,12,18,0
20230126162185,1,2,1,4,39.47604577374921,1,0,4,0
20230126162213,1,4,1,13,57.25402535802771,0,4,6,1
20230126162223,0,5,1,19,64.05627620923194,0,0,7,1
20230126162224,0,3,1,4,20.812090105903913,3,0,2,1
20230126162285,0,3,1,11,90.85090756397017,0,5,10,1
20230126162318,1,2,1,20,164.52138695818041,0,0,18,1
20230126162333,0,3,1,1,9.99884318585288,1,0,1,0
20230126162351,0,3,1,8,66.11892372216792,0,5,7,1
20230126162358,0,4,1,3,11.765876331333438,0,1,1,1
20230126162405,0,3,1,3,30.50471271627559,2,2,3,1
20230126162471,1,5,1,2,20.761948085923102,0,1,2,0
20230126162488,1,4,1,1,8.808817483100642,3,0,1,1
20230126162526,1,3,1,2,10.39387574756213,0,1,1,0
20230126162542,1,5,1,1,10.401288725179366,2,1,1,0
20230126162584,1,4,1,21,168.9042653530998,0,9,18,1
20230126162624,0,4,1,3,29.167214760045482,0,1,3,1
20230126162630,1,3,1,1,9.99884318585288,1,0,1,1
20230126162633,1,4,1,4,38.12854523111041,0,1,4,0
20230126162641,0,3,1,7,50.918965195459364,2,1,6,1
20230126162686,1,3,1,1,10.350318507250188,0,0,1,0
20230126162709,1,4,1,14,103.49243410964986,3,7,11,1
20230126162763,0,2,1,15,123.63040542726148,0,8,14,0
20230126162783,1,3,1,2,19.159754955730328,1,0,2,1
20230126162832,0,3,1,4,27.8532115777252,0,1,3,0
20230126162973,1,5,1,19,121.21665476930625,0,6,13,1
20230126163042,1,4,1,18,113.40440278562544,1,0,13,1
20230126163051,1,2,1,19,152.5064908521924,0,10,18,1
20230126163299,1,5,1,11,75.70696096897461,3,2,9,1
20230126163639,0,5,1,6,55.01257999382343,1,0,6,0
20230126164442,1,4,1,8,74.16940475182477,0,4,8,1
20230126165345,1,3,1,2,17.67888302647465,0,0,2,0
20230126166345,1,2,1,27,165.48596594477416,2,4,19,0
20230126166644,1,4,1,2,11.206631256306466,0,0,1,1
20230126166665,0,3,1,5,21.37578461882855,1,0,2,1
20230126166873,0,4,1,7,29.42840590235643,0,3,3,0
20230126167150,1,3,1,13,121.2233988273293,0,12,13,0
20230126167549,0,5,1,10,32.54197575107254,0,2,3,0
20230126167643,0,4,1,4,19.161573533800386,0,0,2,0
20230126167743,1,5,1,6,22.279068290687363,0,1,2,1
20230126167877,0,4,1,8,45.91137676821502,0,0,5,1
20230126168011,1,2,1,2,11.10476171881173,2,1,1,0
20230126168163,1,3,1,7,28.82893561268247,1,0,3,0
20230126168213,0,3,1,26,162.8931564144131,1,0,19,0
20230126168308,1,5,1,1,9.75724717031312,0,0,1,0
20230126168419,0,4,1,32,90.21570747834679,2,0,9,1
20230126168482,1,4,1,9,81.57362784711557,0,0,9,0
20230126168629,1,5,1,2,10.995628950073923,0,0,1,1
20230126168790,1,3,1,7,29.077584065863235,0,0,3,1
20230126168905,1,3,1,12,101.91834980979408,0,1,11,0
20230126169111,1,4,1,16,115.65923675387788,0,6,13,1
20230126169157,0,4,1,1,10.90063911886528,3,0,1,0
20230126169221,1,5,1,5,37.73799398911088,0,4,4,1
20230126169410,1,5,1,3,30.635148904097072,0,0,3,0
20230126169478,1,4,1,1,10.214092379620332,3,0,1,1
20230126169646,1,5,1,12,75.31732811287988,3,4,8,1
20230126169683,0,3,1,6,56.29916555489859,2,2,6,1
20230126169851,1,4,1,4,35.77549884188784,0,4,4,1
20230126169863,1,4,1,12,40.83741656647702,0,0,4,0
20230126169881,1,2,1,1,9.99884318585288,1,0,1,0
20230126169993,1,4,1,2,10.376268571262472,3,0,1,1
20230126170030,1,3,1,13,115.57538761702452,0,5,13,1
20230126170092,0,3,1,5,29.639624973649454,0,3,3,0
20230126170172,1,6,1,5,11.516778034285718,3,0,1,1
20230126170180,1,4,1,6,29.24687815269769,0,1,3,1
20230126170191,0,2,1,10,76.0777236061791,1,4,8,0
20230126170228,0,2,1,2,8.412054873292933,0,0,1,0
20230126170317,0,4,1,1,10.275085591132717,3,0,1,1
20230126170415,1,5,1,1,10.367158673708657,2,1,1,1
20230126170456,1,4,1,18,124.24745200081745,1,0,14,1
20230126170529,1,2,1,1,9.99884318585288,1,0,1,0
20230126170771,0,2,1,15,37.09747007398788,2,1,4,0
20230126170783,1,3,1,10,52.37673268764187,2,2,6,1
20230126171042,0,4,1,8,55.80265890115268,0,0,6,1
20230126171080,0,5,1,14,125.68099285549528,0,11,14,1
20230126171147,0,4,1,1,10.267157970987247,2,1,1,0
20230126171204,0,2,1,12,58.404894266989885,3,0,6,1
20230126171503,0,5,1,33,237.08551602788577,0,1,28,1
20230126171625,0,4,1,2,19.79912162708574,0,1,2,1
20230126171882,1,3,1,4,19.04607684596697,1,0,2,1
20230126171896,0,5,1,4,22.636714445435835,0,2,2,1
20230126171996,0,3,1,47,257.19467895839705,0,11,28,1
20230126172188,1,4,1,1,10.401288725179366,2,1,1,0
20230126172204,0,2,1,10,59.69117120159953,3,0,7,1
20230126172213,1,4,1,7,39.140659974755835,1,2,4,0
20230126172326,0,2,1,1,9.955178267941482,3,0,1,0
20230126172360,1,3,1,8,45.24113674654835,3,1,5,1
20230126172375,0,5,1,12,37.42303877119348,0,0,4,1
20230126172383,1,2,1,8,72.70406061294445,1,0,8,0
