net_order_qty,net_order_amt,gender,age_grp,weekday2,event_product,category_count,prime_yn,most_product_0,most_product_1,most_product_2,most_product_3
2,20.332717658172452,0,2,1,0,1,0,0,0,1,0
9,29.90231838829426,0,3,1,9,2,1,1,0,0,0
5,45.80946322630881,0,4,1,5,3,0,1,0,0,0
30,158.20760819682306,0,4,1,28,4,1,1,0,0,0
6,56.15305814446296,0,4,1,5,2,1,1,0,0,0
6,49.06210929461748,0,3,1,0,4,1,0,1,0,0
5,45.83778704033684,0,3,1,5,1,0,1,0,0,0
1,8.389132521348719,1,5,1,1,1,1,1,0,0,0
2,18.416876717810638,0,5,1,2,1,1,0,0,1,0
10,92.1665711529397,0,3,1,10,4,1,1,0,0,0
7,19.9780201010212,1,4,1,0,1,1,0,1,0,0
6,32.43459974149774,1,4,1,0,1,0,0,0,1,0
8,62.237767141427184,1,6,1,8,4,1,1,0,0,0
7,44.32550303101341,0,4,1,7,3,1,1,0,0,0
2,18.267162305884824,0,6,1,2,1,0,0,0,1,0
3,29.069454095186984,0,4,1,3,2,0,1,0,0,0
1,10.577655766498273,0,4,1,0,1,0,0,0,1,0
9,44.12804632322011,0,3,1,7,2,1,0,0,1,0
7,49.37620934686747,0,4,1,6,3,0,1,0,0,0
3,18.298417692996722,0,4,1,3,1,1,0,0,1,0
1,9.36700218198956,0,6,1,1,1,1,1,0,0,0
2,10.117348150251422,1,4,1,2,1,1,1,0,0,0
1,9.237663667625071,0,4,1,1,1,0,1,0,0,0
5,37.275550753213494,1,4,1,3,3,1,1,0,0,0
2,18.72766690768719,1,4,1,2,1,0,1,0,0,0
2,10.197238671014292,0,4,1,2,1,0,1,0,0,0
2,17.23540125905763,0,3,1,2,2,1,1,0,0,0
4,36.58936474793151,0,5,1,4,2,0,1,0,0,0
9,70.23035343028423,0,4,1,7,4,1,0,0,1,0
20,44.41265254216812,1,4,1,0,1,1,0,0,1,0
8,41.503042899099164,0,5,1,0,3,0,0,0,1,0
26,75.42893754191213,0,4,1,0,3,1,0,0,1,0
5,46.16150926195868,0,3,1,5,3,0,1,0,0,0
1,9.321255432547336,0,3,1,1,1,0,1,0,0,0
6,52.88212153916337,0,3,1,6,4,0,1,0,0,0
1,10.389026137075234,0,2,1,0,1,0,0,0,1,0
1,8.745602852402946,0,4,1,0,1,0,0,0,0,1
2,19.626675850046944,1,3,1,0,1,0,0,0,0,1
3,28.27636764246763,1,4,1,0,3,0,1,0,0,0
6,53.838247616478014,0,4,1,5,3,1,1,0,0,0
5,46.43064390718802,0,4,1,5,3,0,1,0,0,0
1,9.592059086354348,0,4,1,0,1,1,1,0,0,0
5,36.35321769600897,0,6,1,3,2,0,1,0,0,0
4,10.082512013210788,1,4,1,0,1,0,0,1,0,0
11,88.20741497930078,0,3,1,8,4,1,1,0,0,0
3,10.20466564265568,0,5,1,0,1,1,0,1,0,0
8,75.04704906572626,0,4,1,8,4,0,1,0,0,0
5,35.856969649255944,1,4,1,5,3,1,0,0,0,1
2,18.891049456547066,0,4,1,2,1,0,1,0,0,0
5,37.07142523725013,1,5,1,5,3,1,1,0,0,0
2,19.648918812007178,0,3,1,0,1,0,0,0,1,0
3,25.865489157804397,0,5,1,3,2,0,0,0,0,1
3,26.075647938094264,0,4,1,0,1,0,0,1,0,0
10,92.27512066440835,0,3,1,0,3,0,0,1,0,0
16,19.139087469049322,0,4,1,0,2,1,1,0,0,0
8,46.86160934971558,1,4,1,0,3,0,1,0,0,0
6,55.77877774483111,0,3,1,6,3,0,1,0,0,0
1,10.405746587635992,0,3,1,1,1,0,0,0,1,0
14,100.76488748986819,1,4,1,8,3,1,1,0,0,0
13,58.96868798380736,0,4,1,0,3,1,0,0,1,0
5,45.74045632060476,1,5,1,5,2,0,1,0,0,0
2,18.162141982907023,1,2,1,2,1,0,1,0,0,0
13,106.46935944935963,0,5,1,13,4,0,1,0,0,0
11,79.8642117775458,0,5,1,10,3,1,1,0,0,0
19,117.74912562406473,0,4,0,0,5,1,0,0,1,0
1,9.592059086354348,1,3,0,0,1,1,1,0,0,0
16,64.90877275825999,1,4,0,6,4,1,0,0,0,1
1,9.42424134192346,0,5,0,1,1,1,1,0,0,0
9,72.72875419709887,0,4,0,9,3,0,1,0,0,0
8,63.79195336109026,0,5,0,3,4,1,1,0,0,0
18,48.13120387581323,0,5,0,0,3,0,0,0,1,0
10,51.47241269480557,0,4,0,0,4,1,0,1,0,0
1,7.709756864454165,0,4,0,1,1,1,0,0,0,1
23,40.903360969201024,0,3,0,23,3,0,1,0,0,0
2,18.25922976164299,1,5,0,2,1,1,0,0,1,0
7,64.2363953627023,0,4,0,7,3,0,1,0,0,0
10,84.5867545816467,0,4,0,10,3,1,0,0,0,1
8,70.79218976959415,0,2,0,8,3,0,1,0,0,0
12,92.19084860816824,1,4,0,0,3,1,0,1,0,0
4,36.774550334929266,0,3,0,0,4,0,0,1,0,0
3,26.66485150917222,0,4,0,0,2,1,0,0,1,0
2,16.89781696292998,0,2,0,2,2,0,1,0,0,0
1,9.793728488543389,0,5,0,0,1,0,0,0,1,0
1,9.42424134192346,0,4,0,1,1,1,1,0,0,0
6,37.24063438543996,0,5,0,0,2,0,1,0,0,0
9,78.12227976109587,0,4,0,7,4,1,0,0,1,0
4,36.671634817256944,1,4,0,4,2,0,1,0,0,0
9,36.966738977307614,0,3,0,2,3,0,1,0,0,0
4,35.34529669314124,0,3,0,4,3,0,1,0,0,0
2,19.279056839180996,1,4,0,0,2,0,1,0,0,0
5,44.891972348197065,0,4,0,5,3,1,1,0,0,0
3,25.45270757419756,0,4,0,3,1,1,0,0,1,0
11,61.80099150512129,0,5,0,0,5,1,1,0,0,0
12,108.4477384924971,0,4,0,7,4,1,1,0,0,0
4,18.914012274505694,0,5,0,4,2,1,1,0,0,0
2,9.072686206677387,0,2,0,2,1,1,0,0,0,1
1,9.143238568435446,1,2,0,1,1,1,0,0,1,0
7,63.750351423346146,1,3,0,7,2,0,1,0,0,0
1,6.55250788703459,0,3,0,0,1,0,0,1,0,0
6,56.669578336350156,0,3,0,6,3,0,1,0,0,0
9,84.46876774950012,1,3,0,9,3,1,1,0,0,0
3,17.986806824859165,1,2,0,0,1,0,1,0,0,0
15,37.7720379504733,0,5,0,15,3,1,0,0,0,1
2,18.829276353590103,0,4,0,0,1,0,1,0,0,0
5,45.04561860956791,0,6,0,4,3,1,1,0,0,0
4,33.24909318780905,0,3,0,0,2,1,0,0,0,1
16,148.36214330558295,0,5,0,16,4,0,1,0,0,0
3,10.53818430849898,0,4,0,3,1,0,1,0,0,0
6,36.051008450390285,0,6,0,6,3,1,0,0,0,1
4,10.328787967145065,0,4,0,4,1,0,0,0,1,0
8,10.825541644299388,1,6,0,0,1,0,1,0,0,0
5,44.865448640321056,0,5,0,4,2,0,1,0,0,0
2,18.709857998062745,0,5,0,2,2,0,1,0,0,0
6,43.83141492195285,0,4,0,6,4,0,1,0,0,0
1,10.316457760130064,0,3,0,0,1,1,0,0,1,0
3,26.71133496040222,0,4,0,2,2,1,1,0,0,0
7,65.07800591406233,0,4,0,6,2,0,1,0,0,0
15,137.0261197872886,0,4,0,15,4,1,1,0,0,0
3,10.753659849198824,0,4,0,0,1,0,1,0,0,0
3,17.395243588907945,0,2,0,0,2,1,1,0,0,0
1,9.37644785490711,0,5,0,1,1,1,1,0,0,0
10,93.65149504332926,0,4,0,10,4,0,1,0,0,0
15,20.43572241621537,1,5,0,0,2,0,1,0,0,0
5,44.049680519768714,0,4,0,5,2,1,1,0,0,0
4,37.285958983388674,0,5,0,4,2,0,1,0,0,0
3,18.861016167222186,0,3,0,2,2,0,1,0,0,0
1,10.354435775246705,1,5,0,1,1,0,0,0,1,0
11,102.26130546337345,0,5,0,11,4,0,1,0,0,0
4,19.885448659191116,0,3,0,4,2,0,1,0,0,0
6,55.076587777938705,1,4,0,5,3,0,1,0,0,0
1,9.793170328225258,0,5,0,0,1,0,1,0,0,0
4,35.44394880809067,0,5,0,4,2,1,1,0,0,0
3,27.27656253678066,1,4,0,1,3,1,1,0,0,0
4,36.19704935719067,0,3,0,4,4,0,1,0,0,0
17,118.62094659805405,0,4,0,0,6,0,1,0,0,0
4,38.40893259335199,1,5,0,4,3,1,1,0,0,0
1,10.389026137075234,0,5,0,0,1,0,0,0,1,0
2,18.752519440860794,0,3,0,2,2,0,1,0,0,0
14,110.88737753938939,1,3,0,14,4,1,1,0,0,0
1,9.325274910068282,0,6,0,1,1,0,1,0,0,0
6,36.68423190009757,0,5,0,0,4,1,0,1,0,0
9,63.61668632604636,0,3,0,8,3,1,1,0,0,0
32,142.61259192672054,0,4,0,0,6,0,1,0,0,0
3,27.225857717558423,0,4,0,3,3,1,1,0,0,0
4,36.735240770062376,0,4,0,4,2,0,1,0,0,0
2,8.771525284186465,0,1,0,0,1,0,0,0,0,1
10,49.129569308550735,0,4,0,10,1,0,1,0,0,0
4,36.234584278786286,0,3,0,0,3,0,0,1,0,0
2,10.390594089681526,0,4,0,0,1,0,0,0,1,0
6,54.64598666656171,0,4,0,6,3,0,1,0,0,0
11,30.713538549860985,0,3,0,11,2,1,1,0,0,0
5,44.81734044519002,0,3,0,0,4,0,0,1,0,0
4,38.10899807214381,1,3,0,4,3,1,1,0,0,0
3,26.53251724851864,0,3,0,3,2,1,0,0,1,0
18,139.3994190471108,1,4,0,0,5,1,1,0,0,0
7,53.962412024585255,0,2,0,7,3,1,1,0,0,0
3,18.44297524434448,0,4,0,3,1,0,1,0,0,0
12,82.75322096439507,1,4,0,12,3,1,1,0,0,0
9,80.66389303602216,0,4,0,9,3,0,1,0,0,0
3,27.85301083195397,1,5,0,3,2,1,1,0,0,0
1,9.600150240473774,1,3,0,1,1,1,0,0,1,0
7,61.1127494654419,1,5,0,0,2,0,0,1,0,0
10,17.811339219210886,0,3,0,0,1,0,0,0,0,1
15,52.73456924967249,0,4,0,0,2,1,0,1,0,0
2,18.957990436156464,0,4,0,0,1,0,1,0,0,0
14,83.89709377027498,0,5,0,0,2,0,1,0,0,0
7,53.91054296746166,0,4,0,7,3,1,1,0,0,0
1,9.592059086354348,0,3,0,0,1,1,1,0,0,0
2,17.642005347793145,0,5,0,0,2,0,1,0,0,0
6,55.13918947768249,0,4,0,6,2,0,0,0,1,0
3,19.218742740860954,1,4,0,3,2,1,1,0,0,0
14,83.69303381934628,1,3,0,0,5,1,0,0,1,0
1,10.33315734934111,0,3,0,1,1,1,0,0,1,0
5,19.99425684189182,1,5,0,0,2,0,0,1,0,0
3,18.290894170730773,1,4,0,3,1,0,1,0,0,0
7,64.27693152109562,0,3,0,7,3,1,1,0,0,0
3,28.546949402177624,0,3,0,3,2,0,1,0,0,0
5,36.32452637386625,0,4,0,0,3,0,1,0,0,0
13,99.32023612540061,1,4,0,13,4,1,1,0,0,0
2,19.203117859865063,1,4,0,2,1,1,0,0,1,0
5,39.352989365315175,0,3,0,0,4,1,0,0,0,1
3,27.72775571485065,0,5,0,3,2,0,1,0,0,0
5,43.7311964419153,0,3,0,0,1,0,0,0,1,0
5,46.045570896015114,1,3,0,4,2,1,1,0,0,0
3,26.944823792546913,1,4,0,3,2,0,1,0,0,0
1,10.1251099474784,0,5,0,0,1,0,0,0,1,0
4,35.80826321760602,0,2,0,0,2,0,0,1,0,0
11,93.62906824213871,1,5,0,0,4,0,0,0,1,0
11,89.65272270193348,0,4,0,9,3,0,1,0,0,0
1,9.208438564686588,1,4,0,0,1,0,1,0,0,0
3,18.155079564322946,0,4,0,3,2,1,1,0,0,0
6,54.54527900431442,1,4,0,6,4,0,1,0,0,0
5,46.53812119456007,0,4,0,5,1,1,1,0,0,0
2,18.91652817657256,0,4,0,0,1,1,1,0,0,0
3,10.892303576214507,0,4,0,0,1,0,0,0,1,0
3,31.551643329744458,0,3,0,0,1,0,0,0,0,1
13,51.19015498791326,1,3,0,0,3,0,1,0,0,0
3,30.39681047654674,0,3,0,0,1,0,0,0,1,0
6,29.338034443109937,1,6,0,6,2,1,1,0,0,0
4,19.365846887328246,1,4,0,0,2,1,1,0,0,0
5,38.40722672800492,1,4,0,0,3,1,1,0,0,0
5,35.05193622687596,0,4,0,0,3,0,0,0,0,1
3,27.916667026841676,0,5,0,3,2,1,1,0,0,0
5,46.46989829676379,1,5,0,5,3,1,1,0,0,0
6,19.739273081332747,0,6,0,0,1,0,0,0,1,0
6,9.602720240535692,1,3,0,0,1,1,1,0,0,0
5,45.15159822432101,0,4,0,0,3,0,1,0,0,0
16,126.2480988754609,0,3,0,0,6,0,0,1,0,0
9,77.72059980464297,0,4,0,0,4,1,0,1,0,0
8,55.376209357738134,0,4,0,8,2,1,1,0,0,0
1,9.592059086354348,1,5,0,0,1,1,1,0,0,0
7,61.264927874709684,0,4,0,7,3,1,1,0,0,0
7,54.90097382430248,0,4,0,6,4,1,1,0,0,0
1,10.103812733769658,1,5,0,0,1,1,0,0,1,0
8,49.28173233547628,0,3,0,0,1,1,0,0,1,0
3,19.702708790557956,1,2,0,3,1,0,0,0,1,0
23,159.96574360843005,0,4,0,23,4,1,1,0,0,0
18,151.62950708575704,1,4,0,14,4,1,1,0,0,0
30,213.39401625325456,0,4,0,29,4,0,1,0,0,0
2,19.80630956364869,0,4,0,2,2,0,1,0,0,0
5,34.163103909761986,1,3,0,0,3,0,0,1,0,0
2,10.413702990176423,0,3,0,0,1,1,1,0,0,0
13,57.86447296192579,0,5,0,9,3,0,0,0,1,0
10,83.60533644081349,0,4,0,9,3,0,1,0,0,0
3,27.331625990669185,0,5,0,0,1,0,1,0,0,0
3,28.460478522765975,0,3,0,3,2,0,1,0,0,0
13,89.74765543883724,0,4,0,0,3,1,0,1,0,0
8,62.199435617311764,1,2,0,0,3,0,1,0,0,0
5,44.690678116880754,0,4,0,5,3,0,1,0,0,0
5,45.68354267945578,0,4,0,5,3,1,1,0,0,0
3,28.051723788185562,0,6,0,3,2,0,1,0,0,0
13,86.89017046944855,0,4,0,13,4,0,1,0,0,0
3,27.981851956104084,0,4,0,3,2,0,0,0,1,0
4,27.076752202710136,0,4,0,3,2,0,1,0,0,0
3,10.751606504306949,1,6,0,0,1,1,1,0,0,0
1,9.122819774446688,0,4,0,1,1,1,1,0,0,0
2,18.388036966464234,0,5,0,2,2,1,1,0,0,0
8,72.91989744219148,0,4,0,8,3,1,1,0,0,0
4,26.809147767284436,1,4,0,3,2,0,1,0,0,0
9,54.909487185276234,0,5,0,6,4,1,0,0,1,0
1,8.704336438489406,0,3,0,1,1,0,0,0,1,0
7,61.854477061974,0,4,0,6,3,0,1,0,0,0
2,19.073623411186297,1,3,0,2,1,0,1,0,0,0
6,50.68554578966457,1,4,0,0,5,1,0,1,0,0
4,27.277118948723242,0,5,0,0,1,0,0,0,1,0
11,51.799145907142474,0,3,0,0,1,1,0,0,1,0
1,9.66751202240654,0,2,0,1,1,0,1,0,0,0
2,18.975525362223813,0,4,0,0,1,1,1,0,0,0
1,10.104998803723223,0,3,0,0,1,0,0,0,1,0
11,70.20179682117725,0,3,0,11,4,0,1,0,0,0
6,54.16668275617305,0,3,0,6,2,0,1,0,0,0
11,57.255234593311414,0,4,0,4,3,0,1,0,0,0
1,9.3467052464967,0,3,0,1,1,1,1,0,0,0
5,46.48061844510495,0,3,0,5,3,0,1,0,0,0
7,55.649919609315624,1,5,0,0,1,0,0,0,1,0
4,28.46613357965849,0,4,0,4,1,1,1,0,0,0
11,72.26057073117805,0,5,0,11,3,1,0,0,1,0
10,43.16318015038513,0,5,0,0,2,0,0,0,0,1
3,19.62952914621046,1,5,0,3,1,0,1,0,0,0
2,18.50448171894518,0,3,0,2,1,0,0,0,1,0
3,19.353312569903807,0,5,0,3,2,1,1,0,0,0
63,153.8700815071913,0,3,0,0,6,1,1,0,0,0
7,53.8400007979205,0,5,0,7,3,0,1,0,0,0
2,18.401805726293304,0,4,0,2,1,0,0,0,1,0
7,47.869922378964986,0,5,0,7,3,1,1,0,0,0
4,27.76415020411224,0,3,0,0,2,0,1,0,0,0
1,8.79133399330135,0,4,0,1,1,0,1,0,0,0
3,26.63560383814397,0,3,0,3,1,0,1,0,0,0
1,10.176411254012365,0,4,0,0,1,0,0,0,1,0
12,90.76423341034743,0,4,0,9,3,0,1,0,0,0
6,11.00421427088809,1,5,0,6,1,1,1,0,0,0
2,18.56177032636247,0,2,0,2,1,1,1,0,0,0
1,9.720585827477109,0,5,0,0,1,1,1,0,0,0
4,9.20522732258936,0,4,0,4,1,1,0,0,0,1
10,40.06760246476623,0,3,0,10,3,0,1,0,0,0
8,64.0062143786614,1,3,0,7,2,0,1,0,0,0
7,62.598738673614456,1,5,0,0,3,0,1,0,0,0
3,19.05657678578531,0,5,0,0,1,0,1,0,0,0
1,9.493185766536437,1,4,0,1,1,1,1,0,0,0
3,24.073383690844988,1,4,0,0,3,0,0,1,0,0
2,20.079506460980895,1,3,0,2,2,0,1,0,0,0
6,42.825313917611766,0,3,0,0,2,0,0,0,1,0
1,10.104998803723223,0,5,0,0,1,0,0,0,1,0
3,27.91929262495845,1,3,0,1,1,1,1,0,0,0
2,10.117348150251422,0,4,0,2,1,1,1,0,0,0
3,19.360608628200033,0,2,0,3,2,0,1,0,0,0
4,35.24619091751602,0,4,0,4,3,0,1,0,0,0
3,8.917578753781104,0,5,0,3,1,1,0,0,0,1
16,52.41855950148431,0,4,0,0,3,1,1,0,0,0
3,9.847499042327271,1,4,0,0,1,1,0,0,0,1
4,36.077504058061784,0,5,0,4,2,0,1,0,0,0
8,64.65344579146216,1,4,0,6,2,0,0,0,1,0
9,56.408775858175964,0,5,0,9,3,1,1,0,0,0
9,27.093560285391135,0,3,0,0,2,0,0,0,0,1
12,110.58772698211425,0,4,0,12,4,1,1,0,0,0
2,18.303461659245748,0,4,0,1,1,0,1,0,0,0
5,45.52409453423793,0,4,0,5,3,0,1,0,0,0
1,9.669283053862491,0,4,0,0,1,1,1,0,0,0
8,56.37612958066862,0,4,0,0,3,0,1,0,0,0
5,46.22837622367012,0,5,0,4,3,0,1,0,0,0
7,9.872925246953487,1,6,0,0,1,1,0,0,1,0
3,27.66698509617953,1,4,0,2,2,0,1,0,0,0
11,99.30488251187572,0,4,0,11,4,0,1,0,0,0
1,10.146590581589942,1,2,0,0,1,0,0,0,1,0
2,11.101658558934227,0,4,0,0,1,0,0,0,0,1
1,10.103812733769658,1,2,0,0,1,1,0,0,1,0
10,9.798737961337055,0,6,0,0,1,1,0,0,1,0
5,45.90387405708516,0,3,0,5,3,1,1,0,0,0
4,37.41084792490268,1,3,0,3,2,0,1,0,0,0
3,28.132618727601976,0,5,0,3,1,0,1,0,0,0
1,10.316457760130064,0,5,0,0,1,1,0,0,1,0
3,27.705005839526336,0,4,0,0,1,1,1,0,0,0
18,41.47380147059458,1,4,0,0,1,1,0,1,0,0
5,29.43061200781993,0,4,0,4,2,1,1,0,0,0
10,28.991872345120406,0,4,0,0,2,0,1,0,0,0
4,35.61818195693714,0,4,0,0,2,1,0,1,0,0
16,33.773826215021266,0,5,0,0,1,1,0,0,0,1
3,17.880927745719013,0,4,0,3,1,0,1,0,0,0
8,55.56039158820826,0,6,0,8,3,1,1,0,0,0
4,36.46278206600739,0,4,0,4,2,1,1,0,0,0
6,38.294977749641276,0,6,0,6,3,1,1,0,0,0
4,19.566175107703934,0,4,0,4,2,0,1,0,0,0
4,28.553110192792403,0,3,0,4,2,0,1,0,0,0
5,9.96777604241849,1,5,0,0,1,0,0,1,0,0
19,104.97613571990713,0,4,0,0,6,0,1,0,0,0
8,55.51401110668701,0,5,0,7,4,1,0,0,0,1
13,111.52261198190222,0,4,0,11,4,0,1,0,0,0
4,36.6907370864935,0,4,0,4,2,0,1,0,0,0
3,20.158947835914926,0,5,0,0,2,1,1,0,0,0
3,28.584474735218834,0,5,0,3,3,1,1,0,0,0
1,8.931551966694522,0,5,0,1,1,1,0,0,0,1
2,10.319133987918043,1,3,0,0,1,0,1,0,0,0
10,34.599830121828035,1,2,0,0,2,1,1,0,0,0
3,17.684296404709734,0,4,0,3,1,1,0,0,0,1
5,45.75231713386588,1,5,0,2,4,1,1,0,0,0
7,29.175812189033756,0,4,0,7,2,1,1,0,0,0
2,10.357774570341576,0,2,0,0,1,0,1,0,0,0
8,52.039916440718905,1,4,0,0,3,0,0,1,0,0
3,10.651998481932178,1,3,0,0,1,1,1,0,0,0
5,45.97757413729481,0,5,0,4,2,0,1,0,0,0
5,39.82246693444728,0,5,0,0,3,0,0,0,0,1
4,27.011987414384162,0,5,0,3,3,0,1,0,0,0
6,55.09568835446136,0,5,0,6,3,0,1,0,0,0
9,65.01324803503668,1,5,0,9,4,0,1,0,0,0
17,120.64115612662184,0,4,0,0,4,0,0,0,1,0
1,10.281855492759924,1,6,0,1,1,1,0,0,1,0
9,70.07838717825503,1,3,0,6,4,0,1,0,0,0
2,20.595513720089826,0,6,0,0,1,0,0,0,1,0
5,44.77064758293044,0,5,0,5,1,0,0,0,1,0
2,16.25021594845624,1,4,0,2,1,1,0,0,0,1
7,63.623855950497266,0,5,0,7,4,0,0,0,0,1
2,10.929547069355774,1,4,0,0,1,1,0,0,0,1
11,84.05262451307357,0,4,0,11,3,0,1,0,0,0
3,26.508697662127883,0,4,0,3,1,0,0,0,1,0
7,46.41586312335143,0,5,0,7,4,1,1,0,0,0
2,17.745535059821872,0,4,0,2,1,1,1,0,0,0
6,52.27373884609558,0,4,0,0,2,0,1,0,0,0
2,9.84823907830565,0,4,0,2,1,0,1,0,0,0
23,184.98276426464741,0,4,0,0,7,0,0,1,0,0
4,36.93843568276702,0,5,0,0,3,1,1,0,0,0
1,9.51384657977485,0,4,0,1,1,1,0,0,1,0
4,28.025407572971538,0,4,0,0,1,0,0,0,1,0
2,18.570709660974018,0,3,0,2,2,0,1,0,0,0
4,37.09593441070431,1,3,0,4,2,0,1,0,0,0
7,50.83743760365319,0,3,0,0,3,0,0,1,0,0
6,44.930038548098466,0,4,0,6,3,0,0,0,1,0
6,58.1916879743708,1,4,0,0,3,1,1,0,0,0
1,9.373903755841548,1,2,0,1,1,0,1,0,0,0
6,55.03073616353619,0,5,0,6,3,1,1,0,0,0
8,71.7296605335298,0,3,0,7,5,0,1,0,0,0
4,37.31429046000791,0,4,0,3,1,0,1,0,0,0
1,9.21333588095598,0,3,0,0,1,0,1,0,0,0
5,46.536731855688515,0,4,0,5,3,0,1,0,0,0
1,9.36383369293329,0,5,0,1,1,0,1,0,0,0
7,64.51919929945346,0,5,0,6,4,1,1,0,0,0
6,40.602328489674775,1,2,0,0,4,0,0,1,0,0
8,38.32209007171127,1,4,0,6,3,1,1,0,0,0
4,19.512301381222116,0,4,0,4,1,1,0,0,1,0
10,73.71827966782726,1,4,0,10,4,0,1,0,0,0
4,10.165274727442542,0,3,0,0,1,1,0,1,0,0
7,35.94657347650068,0,4,0,7,2,1,1,0,0,0
1,9.481435640823564,1,4,0,0,1,1,1,0,0,0
1,10.354435775246705,0,3,0,1,1,0,0,0,1,0
4,34.98495715353224,0,3,0,0,1,0,0,0,1,0
4,37.93064645906137,0,4,0,1,3,0,1,0,0,0
2,18.149490267822912,0,3,0,2,2,1,1,0,0,0
9,62.56140770293153,0,4,0,0,5,0,0,1,0,0
1,10.389026137075234,0,3,0,0,1,0,0,0,1,0
21,19.126976126818768,1,3,0,0,1,0,0,0,1,0
4,19.31936371301206,0,5,0,4,2,1,1,0,0,0
3,28.749836547215086,0,4,0,0,2,0,1,0,0,0
2,17.21595442247034,0,2,0,2,1,1,0,0,1,0
9,37.03683214215455,0,5,0,9,2,1,0,0,0,1
14,19.109093102914905,0,3,0,0,1,0,0,0,1,0
6,48.55954916861953,1,3,0,6,3,0,1,0,0,0
12,77.35636342544683,0,5,0,12,5,1,0,0,1,0
7,65.02713877636212,0,3,0,6,2,0,1,0,0,0
2,18.237713218565617,0,4,0,1,1,0,0,0,1,0
1,9.545955098183269,0,5,0,1,1,1,0,0,0,1
11,98.16043498851097,0,4,0,7,6,1,1,0,0,0
10,40.7294993718993,1,5,0,10,3,1,1,0,0,0
3,19.272586094962378,1,5,0,3,2,1,1,0,0,0
6,55.13085753274491,0,5,0,6,2,0,1,0,0,0
2,9.677903525682558,1,5,0,0,1,0,0,1,0,0
8,57.684498869252444,0,4,0,8,1,0,1,0,0,0
3,27.601229112385944,0,3,0,3,3,0,1,0,0,0
4,10.332441296713196,0,5,0,4,1,0,0,0,0,1
14,130.648906804313,0,3,0,14,3,0,1,0,0,0
10,92.18098203377637,0,4,0,10,3,0,1,0,0,0
3,19.437328578463358,0,4,0,3,1,1,1,0,0,0
2,10.414243173852004,1,4,0,0,1,1,0,0,1,0
6,46.576948332684154,0,5,0,4,4,1,1,0,0,0
7,57.209110262072016,1,5,0,7,3,1,1,0,0,0
2,19.797563110889897,0,4,0,0,1,1,1,0,0,0
4,36.92221614372089,0,5,0,4,3,0,1,0,0,0
8,36.874255847937164,0,4,0,0,1,0,1,0,0,0
3,27.84635535641339,0,5,0,3,2,1,1,0,0,0
7,51.47572309272554,0,4,0,0,3,0,0,1,0,0
9,45.74944274519952,0,5,0,6,3,1,1,0,0,0
1,9.720585827477109,0,4,0,0,1,1,1,0,0,0
2,10.869539405619758,0,4,0,0,1,0,0,0,1,0
13,119.4874718776892,1,4,0,13,4,1,1,0,0,0
15,133.0123953472658,1,3,0,14,3,0,1,0,0,0
6,47.14034300356034,0,5,0,5,3,0,1,0,0,0
1,10.146590581589942,1,5,0,0,1,0,0,0,1,0
4,28.4584295328652,1,4,0,0,2,0,0,1,0,0
2,20.25934444295016,0,4,0,0,2,0,1,0,0,0
4,10.223866701574616,1,3,0,0,1,0,0,1,0,0
4,9.20522732258936,0,4,0,4,1,1,0,0,0,1
2,18.741350613983677,0,5,0,2,2,1,1,0,0,0
1,8.389132521348719,0,4,0,1,1,1,1,0,0,0
3,27.74563940189752,0,4,0,3,3,0,1,0,0,0
5,36.75492026630313,0,3,0,0,3,0,0,0,1,0
4,36.795778505919,0,2,0,4,4,0,1,0,0,0
4,28.382884167434707,0,3,0,3,1,0,1,0,0,0
9,56.59789911406748,0,5,0,9,2,0,1,0,0,0
1,9.3200912359353,1,5,0,0,1,0,1,0,0,0
5,26.473096518669706,0,4,0,5,2,1,0,0,1,0
12,93.50044433748027,1,4,0,12,3,1,1,0,0,0
3,27.020136623593764,0,4,0,3,1,0,1,0,0,0
3,27.69350290072574,0,4,0,2,3,0,1,0,0,0
3,19.224804640750065,0,4,0,3,2,0,1,0,0,0
6,19.460172186233464,0,5,0,6,1,1,0,0,1,0
5,48.205535215690716,0,4,0,5,2,1,0,0,1,0
5,45.704727351863035,1,5,0,0,3,0,1,0,0,0
7,55.3601244625475,0,5,0,7,3,1,1,0,0,0
10,70.73972252356161,0,4,0,9,3,1,1,0,0,0
5,45.625318390871,0,4,0,4,3,1,1,0,0,0
3,28.11607530398259,0,4,0,3,1,0,1,0,0,0
6,19.82837245277271,0,4,0,0,1,0,0,1,0,0
2,18.282959006942146,0,4,0,2,1,1,1,0,0,0
5,44.47330254653741,1,4,0,5,1,1,1,0,0,0
1,9.991818891326092,0,3,0,0,1,0,0,0,1,0
6,55.375893017222396,1,4,0,6,2,0,1,0,0,0
3,27.559277958246867,0,5,0,2,2,0,0,0,1,0
7,65.31679607843552,0,4,0,7,3,1,1,0,0,0
8,68.56396523602558,0,6,0,8,4,1,1,0,0,0
1,8.430981494597171,1,3,0,1,1,1,0,0,0,1
4,10.483046013983213,1,3,0,4,1,0,0,0,1,0
23,129.34530800795213,0,4,0,13,4,1,1,0,0,0
1,9.301277366968284,1,4,0,1,1,1,1,0,0,0
17,121.44062571450469,0,4,0,10,3,0,1,0,0,0
4,36.56793478127794,1,3,0,4,2,1,1,0,0,0
2,18.627822035337648,1,4,0,2,1,0,1,0,0,0
