net_order_qty,net_order_amt,gender,employee_yn,age_grp,weekday2,event_product,category_count,prime_yn,most_product_0,most_product_1,most_product_2,most_product_3
6,36.66670241845742,0,1,6,0,0,2,0,0,0,0,1
17,84.90763029108145,0,1,3,0,0,3,1,1,0,0,0
1,10.341290768556236,0,1,2,0,0,1,0,0,0,1,0
5,33.81168967758922,1,1,4,0,0,1,1,0,0,0,1
25,97.75083767778726,0,1,3,0,1,5,1,1,0,0,0
8,30.568230616839834,1,1,4,0,0,2,0,0,1,0,0
7,29.008208806945003,1,1,3,0,0,2,1,0,1,0,0
24,94.99525384356964,1,1,3,0,1,4,1,0,0,1,0
21,124.16154006405573,0,1,4,0,3,5,0,1,0,0,0
17,20.03722191838067,0,1,3,0,0,1,0,0,0,1,0
7,38.21576623679819,0,1,3,0,6,2,0,1,0,0,0
88,266.7403260189892,1,1,3,0,1,7,1,1,0,0,0
30,199.0925842756813,1,1,4,0,18,5,1,1,0,0,0
1,11.659939309494137,1,1,3,0,1,1,1,1,0,0,0
4,29.24916570326357,1,1,3,0,0,2,0,0,1,0,0
11,71.0619259143148,0,1,2,0,0,3,1,0,0,1,0
1,10.267157970987247,0,1,3,0,0,1,0,0,0,1,0
7,21.644546753114184,0,1,5,0,0,2,1,1,0,0,0
3,11.383932330285855,0,1,2,0,0,1,1,1,0,0,0
6,47.74567822364447,0,1,2,0,0,3,0,0,0,0,1
1,10.200290403937228,1,1,5,0,0,1,0,0,0,0,1
2,10.664690498970018,0,1,4,0,0,1,1,0,0,0,1
16,50.08506702361627,1,1,4,0,3,2,1,1,0,0,0
5,28.191936912672517,1,1,4,0,2,3,1,0,1,0,0
2,19.282749560369496,0,1,3,0,0,2,1,1,0,0,0
2,11.10476171881173,0,1,3,0,0,1,0,0,0,1,0
11,100.89316369828474,1,1,3,0,8,4,1,1,0,0,0
17,58.260422486665576,1,1,3,0,0,3,1,0,0,0,1
18,92.65697606721352,0,1,4,0,0,6,1,0,1,0,0
5,42.12821670878826,1,1,5,0,1,3,1,1,0,0,0
8,57.181578883078934,1,1,4,0,5,2,1,0,0,0,1
2,10.182141493777904,0,1,2,0,0,1,1,1,0,0,0
13,122.31944733957157,0,1,5,0,2,6,1,1,0,0,0
5,31.45975052623501,1,1,5,0,0,3,1,1,0,0,0
27,234.0553504884051,0,1,3,0,0,7,1,1,0,0,0
1,12.05138765631841,0,1,3,0,1,1,0,0,0,0,1
2,10.438488581993326,0,1,5,0,0,1,1,0,0,0,1
24,65.49936819260573,0,1,5,0,6,3,0,0,0,0,1
9,55.08428339713714,0,1,5,0,0,3,0,0,0,0,1
8,53.14574388159501,1,1,3,0,0,3,1,1,0,0,0
31,131.16301769898806,1,1,5,0,1,6,1,1,0,0,0
2,19.68615597106765,0,1,5,0,0,1,0,0,0,0,1
1,9.963688555226884,1,1,5,0,0,1,0,0,0,0,1
24,11.024268947225282,1,1,4,0,0,1,1,0,0,1,0
13,85.95467416353974,0,1,3,0,0,2,0,0,0,0,1
6,54.96453122205308,1,1,3,0,0,3,1,1,0,0,0
10,55.22391825018775,1,1,3,0,2,2,1,0,0,1,0
22,180.43771620168695,1,1,2,0,6,6,0,1,0,0,0
2,21.04275629084576,1,1,3,0,0,1,0,0,0,0,1
13,26.790597568640578,0,1,5,0,0,2,1,1,0,0,0
7,53.6542272623979,0,1,2,0,0,2,1,0,1,0,0
12,90.41087078413992,0,1,3,0,0,5,1,0,1,0,0
7,57.374683596942276,0,1,3,0,7,3,0,1,0,0,0
7,10.858537352560369,0,1,3,0,7,1,0,0,0,1,0
2,9.92431906211606,1,1,3,0,0,1,1,1,0,0,0
19,124.18264194858449,0,1,5,0,2,5,1,1,0,0,0
8,68.50082442819307,0,1,2,0,1,3,1,1,0,0,0
21,93.75240305564628,0,1,4,0,0,5,0,1,0,0,0
6,52.9436385316196,0,1,3,0,0,2,0,0,0,0,1
13,107.04386765346423,1,1,5,0,0,3,1,0,0,1,0
24,185.8431706857463,1,1,4,0,1,7,1,1,0,0,0
1,12.01245148802774,0,1,5,0,1,1,1,0,0,0,1
7,67.66570118246766,0,1,5,0,4,3,1,1,0,0,0
14,122.3007058371222,0,1,4,0,0,3,0,0,1,0,0
9,74.37780723986545,1,1,3,0,0,4,1,0,0,0,1
24,158.37945257623582,0,1,3,0,0,6,1,0,0,1,0
12,93.27070795238518,1,1,5,0,0,4,1,0,1,0,0
1,10.463417576808428,0,1,4,0,0,1,0,1,0,0,0
17,97.71535197890424,0,1,3,0,0,3,0,1,0,0,0
6,55.97930209579049,1,1,4,0,0,2,1,0,0,1,0
11,103.91437716450545,1,1,4,0,10,3,1,1,0,0,0
5,47.22764057985198,0,1,2,0,2,2,0,0,0,0,1
8,67.94385191866117,0,1,5,0,0,2,1,1,0,0,0
13,73.58054952506899,1,1,3,0,5,1,1,0,0,1,0
11,68.55797805988054,0,1,5,0,0,1,1,0,0,0,1
1,10.367158673708657,0,1,3,0,0,1,1,0,0,1,0
1,9.37203396097417,0,1,4,0,0,1,1,1,0,0,0
38,192.2414042513053,0,1,3,0,12,6,1,1,0,0,0
19,49.7576879117199,1,1,3,0,2,4,1,0,1,0,0
2,19.249926835738226,0,1,3,0,0,1,1,0,0,1,0
11,78.67492949170095,1,1,3,0,0,5,1,1,0,0,0
8,35.202224499822776,0,1,2,0,0,3,0,1,0,0,0
2,12.353082173634636,0,1,5,0,2,1,1,1,0,0,0
9,21.07779470270583,0,1,5,0,0,1,1,0,0,1,0
3,21.289116746050592,0,1,4,0,0,1,1,0,0,1,0
3,26.79767888705861,1,1,4,0,0,2,1,0,1,0,0
20,97.00312933677422,1,1,3,0,0,6,1,0,1,0,0
4,20.84374194790687,1,1,2,0,0,2,1,1,0,0,0
19,169.5446324801392,0,1,4,0,8,4,0,1,0,0,0
5,28.03801872925849,1,1,3,0,0,2,1,0,0,0,1
65,402.20568810984713,1,1,3,0,1,5,1,1,0,0,0
1,9.955178267941482,0,1,2,0,0,1,0,0,0,0,1
1,12.01245148802774,0,1,4,0,1,1,1,0,0,0,1
9,77.29483970785817,0,1,3,0,1,3,1,0,0,0,1
13,86.63415159619598,0,1,3,0,0,5,1,0,0,0,1
2,10.845621454367802,0,1,5,0,0,1,1,1,0,0,0
3,20.611990262883374,1,1,2,0,0,1,0,0,0,0,1
1,10.228826616165009,1,1,3,0,0,1,1,0,0,1,0
7,62.69037724401514,0,1,3,0,0,4,0,0,1,0,0
14,45.31145522446279,1,1,3,0,0,2,1,1,0,0,0
6,54.7953488902038,1,1,4,0,6,1,1,0,0,1,0
7,46.69125206408043,0,1,3,0,0,2,1,0,1,0,0
9,57.45860819249239,0,1,4,0,3,3,0,1,0,0,0
1,10.33315734934111,0,1,3,0,0,1,0,1,0,0,0
1,10.33315734934111,0,1,3,0,0,1,0,1,0,0,0
1,9.562475024372697,0,1,3,0,0,1,0,0,0,0,1
37,149.57063170492998,1,1,3,0,1,4,1,1,0,0,0
18,148.0430295585471,1,1,3,0,17,4,1,1,0,0,0
6,54.20280564663694,1,1,3,0,0,3,1,0,1,0,0
20,163.59901375955775,0,1,3,0,7,5,0,0,0,1,0
12,37.409963282427015,0,1,4,0,0,3,1,1,0,0,0
15,124.40125822757105,1,1,4,0,1,6,0,1,0,0,0
3,24.037936723753685,0,1,1,0,0,1,0,0,0,0,1
32,190.76484453532356,1,1,3,0,2,5,1,1,0,0,0
4,37.67412457576604,1,1,3,0,3,4,1,1,0,0,0
1,11.659939309494137,1,1,4,0,1,1,1,1,0,0,0
50,220.1743492923538,1,1,3,0,0,3,1,1,0,0,0
8,65.05287872558114,0,1,3,0,6,2,0,1,0,0,0
5,45.196054496262924,0,1,4,0,0,2,0,1,0,0,0
8,62.16015853113085,1,1,5,0,0,4,1,1,0,0,0
29,187.7008981286017,0,1,3,0,0,5,1,1,0,0,0
10,85.8773245151069,1,1,5,0,4,3,1,0,0,0,1
2,19.42621686555041,0,1,5,0,0,1,1,1,0,0,0
6,55.83117842420006,1,1,4,0,1,4,1,0,0,0,1
23,175.15537176021687,0,1,4,0,0,6,1,1,0,0,0
3,19.254840019903057,1,1,3,0,0,1,1,0,0,0,1
12,53.86476903318697,0,1,4,0,1,4,0,1,0,0,0
14,116.34217852094517,1,1,3,0,4,3,1,0,0,0,1
4,38.47923945249807,1,1,3,0,2,3,0,1,0,0,0
4,10.873982338423795,1,1,5,0,0,1,0,1,0,0,0
31,187.72886690325058,0,1,4,0,6,6,1,1,0,0,0
8,62.40383107702384,1,1,4,0,0,5,1,0,1,0,0
1,10.204628644672065,1,1,5,0,0,1,1,1,0,0,0
7,28.962922953777095,0,1,5,0,0,2,1,0,1,0,0
7,62.804512854958276,1,1,3,0,0,4,1,0,1,0,0
5,50.08109272106745,1,1,2,0,0,3,1,1,0,0,0
1,9.911654115202522,0,1,3,0,0,1,1,1,0,0,0
9,52.762477114781504,1,1,3,0,0,4,1,0,1,0,0
3,27.28769755252732,0,1,2,0,0,1,1,1,0,0,0
4,20.200533736571067,0,1,3,0,0,1,1,1,0,0,0
7,64.62059895363421,0,1,5,0,0,3,1,0,1,0,0
6,45.71743486192658,1,1,2,0,2,2,0,1,0,0,0
26,203.31639333683606,0,1,3,1,2,7,1,1,0,0,0
10,89.4994241444663,1,1,3,1,0,5,1,0,1,0,0
1,10.05586523295701,1,1,3,1,1,1,1,0,0,0,1
41,249.68629379020902,0,1,5,1,4,6,0,0,0,0,1
4,27.815585129161605,1,1,4,1,0,2,1,1,0,0,0
12,99.41253272524443,0,1,3,1,0,4,1,1,0,0,0
11,91.47141211157617,1,1,5,1,4,6,0,0,0,0,1
11,87.78143304309812,1,1,2,1,0,5,0,0,1,0,0
7,55.33381148839129,0,1,5,1,0,4,1,1,0,0,0
8,58.46054311265028,1,1,5,1,4,4,1,1,0,0,0
16,131.2246193720592,1,1,4,1,1,7,1,1,0,0,0
23,187.30429865993466,1,1,3,1,1,7,0,1,0,0,0
1,12.640555956708043,1,1,6,1,1,1,1,0,0,0,1
29,177.51859457281387,1,1,5,1,0,5,1,0,0,0,1
17,113.21747217326511,1,1,4,1,0,4,1,1,0,0,0
1,11.659939309494137,0,1,4,1,1,1,1,1,0,0,0
9,82.45270050185947,0,1,3,1,0,4,0,1,0,0,0
1,12.01245148802774,1,1,3,1,1,1,1,0,0,0,1
8,26.7277912162612,0,1,5,1,0,1,1,1,0,0,0
61,214.92728867766303,0,1,3,1,0,5,1,1,0,0,0
62,215.4962896035918,0,1,3,1,2,5,1,1,0,0,0
10,75.61220188920821,1,1,4,1,9,4,0,1,0,0,0
17,123.03399032832914,1,1,3,1,17,3,1,1,0,0,0
1,11.659939309494137,1,1,2,1,1,1,1,1,0,0,0
13,84.81610913419598,0,1,2,1,7,3,1,1,0,0,0
24,161.50854989862685,0,1,4,1,6,7,1,1,0,0,0
1,10.043032079974024,0,1,3,1,0,1,1,1,0,0,0
1,10.377109627304575,1,1,3,1,0,1,1,0,0,1,0
19,114.4871652116398,0,1,5,1,0,5,1,0,0,0,1
7,62.97544254992754,1,1,4,1,5,2,0,0,0,0,1
18,153.54232251388927,1,1,3,1,2,6,0,1,0,0,0
12,61.19977172709755,0,1,5,1,0,3,1,0,0,0,1
10,10.78768888290167,0,1,5,1,0,1,0,1,0,0,0
1,12.60672954604601,1,1,4,1,1,1,1,0,0,0,1
1,11.701634909033103,0,1,5,1,1,1,0,1,0,0,0
10,28.864308871638183,0,1,5,1,0,2,0,1,0,0,0
1,10.411629578672915,0,1,3,1,0,1,0,0,0,1,0
3,27.52105912503651,1,1,2,1,0,3,1,1,0,0,0
5,38.192047127540974,0,1,2,1,3,2,1,1,0,0,0
5,43.985419246901216,1,1,5,1,0,4,1,1,0,0,0
12,63.3735046131929,1,1,3,1,0,4,1,1,0,0,0
1,11.701634909033103,0,1,3,1,1,1,0,1,0,0,0
2,12.394777949449178,1,1,4,1,2,1,0,1,0,0,0
1,12.640555956708043,1,1,4,1,1,1,1,0,0,0,1
1,9.576024610072505,1,1,4,1,0,1,1,0,0,0,1
1,10.293500556085371,0,1,5,1,0,1,1,0,0,1,0
1,11.0914986438018,1,1,4,1,0,1,0,0,0,0,1
20,141.73465635950797,1,1,4,1,0,4,1,1,0,0,0
5,44.80765977167975,0,1,4,1,4,2,0,1,0,0,0
1,10.293500556085371,0,1,5,1,0,1,1,0,0,1,0
6,59.475628973470855,0,1,2,1,3,2,1,1,0,0,0
2,19.870340285771334,1,1,4,1,0,1,1,1,0,0,0
3,18.243594996355938,0,1,3,1,0,1,0,1,0,0,0
1,9.99884318585288,0,1,5,1,0,1,0,1,0,0,0
13,42.952487826876634,1,1,5,1,0,2,1,1,0,0,0
1,9.99884318585288,1,1,3,1,0,1,1,1,0,0,0
13,82.94730287632007,1,1,2,1,4,4,1,1,0,0,0
30,10.984801076625908,1,1,3,1,0,1,1,0,0,1,0
29,198.72630085400115,1,1,2,1,0,7,0,1,0,0,0
4,34.17728705558324,0,1,4,1,0,2,0,0,0,0,1
1,9.48903215258983,1,1,3,1,0,1,1,1,0,0,0
1,11.364344246857838,0,1,4,1,0,1,1,0,0,0,1
9,66.44460833130256,1,1,5,1,9,3,1,1,0,0,0
12,69.67142301287538,0,1,5,1,0,2,0,0,0,1,0
18,126.66531523664673,1,1,3,1,7,3,1,1,0,0,0
70,283.4079066566065,1,1,5,1,0,5,1,0,0,0,1
3,29.710304999077806,1,1,4,1,0,2,1,1,0,0,0
7,10.81067699302108,1,1,3,1,7,1,1,0,0,1,0
9,19.691267048906173,1,1,3,1,3,2,0,1,0,0,0
1,11.867525257270382,0,1,4,1,0,1,0,1,0,0,0
29,144.61888096984816,1,1,4,1,0,4,1,1,0,0,0
7,39.234499125065696,1,1,4,1,0,2,0,1,0,0,0
5,46.50799932640962,1,1,4,1,5,2,1,0,0,0,1
32,202.3768438104668,1,1,5,1,5,5,1,1,0,0,0
15,105.54835452116619,1,1,4,1,0,5,0,1,0,0,0
1,11.39766050629526,1,1,5,1,0,1,0,0,0,0,1
23,89.80784322470582,0,1,2,1,0,4,0,1,0,0,0
7,53.62909963018148,1,1,3,1,0,3,1,0,1,0,0
12,37.19820434253035,1,1,5,1,0,2,0,0,0,1,0
18,149.410069486282,1,1,3,1,5,5,0,0,0,0,1
6,36.97915077461782,1,1,3,1,0,1,0,0,0,0,1
5,11.042937835596494,1,1,4,1,0,1,0,1,0,0,0
1,10.090838109351523,1,1,3,1,0,1,0,1,0,0,0
1,9.734240155229443,0,1,2,1,0,1,1,0,0,1,0
8,49.80811337599028,0,1,3,1,6,3,0,0,0,1,0
5,39.92841490183098,0,1,4,1,2,2,0,1,0,0,0
1,12.01245148802774,0,1,3,1,1,1,1,0,0,0,1
2,10.847704687051122,1,1,3,1,0,1,1,0,0,1,0
1,9.99884318585288,1,1,2,1,0,1,0,1,0,0,0
27,187.35190148523736,0,1,3,1,0,5,1,1,0,0,0
20,83.26820965685982,0,1,2,1,0,3,1,1,0,0,0
2,12.353082173634636,0,1,2,1,2,1,1,1,0,0,0
2,19.918866823168365,1,1,2,1,0,1,0,0,0,0,1
12,94.02874524556584,1,1,5,1,2,5,1,1,0,0,0
6,57.13455065889513,0,1,2,1,3,4,1,1,0,0,0
2,12.353082173634636,1,1,4,1,2,1,1,1,0,0,0
10,45.139425740601546,0,1,2,1,0,1,1,0,0,1,0
31,147.59297314879507,1,1,4,1,7,4,1,1,0,0,0
5,46.28074349559923,1,1,5,1,1,3,1,0,1,0,0
11,65.50935989897089,1,1,3,1,10,3,1,1,0,0,0
1,10.267157970987247,0,1,3,1,0,1,0,0,0,1,0
1,11.291954551767637,0,1,5,1,0,1,1,0,0,0,1
2,11.363415666242556,0,1,4,1,2,1,0,0,0,0,1
4,34.684150165145695,1,1,2,1,0,1,0,0,0,1,0
21,142.97007521662812,1,1,5,1,3,7,0,1,0,0,0
20,134.11223636802407,1,1,2,1,11,2,0,1,0,0,0
2,18.618800474832945,1,1,3,1,1,2,1,0,0,0,1
6,47.884506948692675,0,1,2,1,5,1,1,1,0,0,0
15,135.84159390047387,1,1,4,1,13,4,0,1,0,0,0
21,29.097150642550815,1,1,3,1,0,2,1,1,0,0,0
25,95.87689055149966,1,1,4,1,1,3,1,1,0,0,0
14,115.81597421946486,1,1,3,1,6,5,1,1,0,0,0
4,38.55734608394917,1,1,2,1,0,3,1,1,0,0,0
1,11.659939309494137,1,1,5,1,1,1,1,1,0,0,0
13,93.08436167245964,1,1,4,1,0,4,1,1,0,0,0
2,10.268165387743457,1,1,3,1,0,1,0,0,0,0,1
3,27.05787520608409,1,1,4,1,0,3,0,1,0,0,0
13,85.48092147190411,1,1,2,1,0,6,0,0,1,0,0
23,41.76463970306065,1,1,3,1,0,1,1,0,1,0,0
1,9.915860688599269,0,1,5,1,0,1,1,0,0,0,1
9,44.124337740087775,1,1,5,1,0,3,1,0,0,0,1
20,142.69812995762317,1,1,4,1,13,4,1,1,0,0,0
30,221.12831770979585,1,1,4,1,0,8,1,0,0,1,0
5,45.07983108677692,0,1,4,1,0,3,0,1,0,0,0
7,53.918452625575895,1,1,3,1,0,4,1,1,0,0,0
16,123.6486689755655,0,1,2,1,4,6,0,1,0,0,0
6,29.002166933144153,0,1,4,1,0,2,0,1,0,0,0
15,125.35288656001228,1,1,5,1,0,6,0,1,0,0,0
1,10.28534279500516,0,1,3,1,0,1,1,1,0,0,0
16,100.40865139368617,1,1,4,1,1,5,1,1,0,0,0
15,118.36519573260021,0,1,3,1,0,2,1,0,0,0,1
18,86.31150144258442,1,1,3,1,9,3,1,0,0,1,0
5,45.46814229106195,1,1,3,1,0,2,0,0,1,0,0
11,101.59794602450793,1,1,4,1,3,3,0,1,0,0,0
16,104.32607377223148,0,1,5,1,0,5,0,1,0,0,0
15,14.367981453264978,1,1,5,1,15,1,1,1,0,0,0
1,11.185434773248891,1,1,2,1,0,1,1,0,0,0,1
1,11.659939309494137,1,1,4,1,1,1,1,1,0,0,0
5,37.96325549388695,0,1,5,1,0,2,1,0,1,0,0
2,10.003287637613305,1,1,4,1,2,1,1,0,0,0,1
1,11.701634909033103,0,1,3,1,1,1,0,1,0,0,0
23,103.37615890116064,1,1,5,1,10,4,1,0,0,1,0
4,20.819267287767865,1,1,2,1,0,1,0,1,0,0,0
14,71.93878213475865,0,1,5,1,0,3,1,0,0,0,1
2,10.229945527689226,0,1,3,1,0,1,0,1,0,0,0
1,11.659939309494137,0,1,5,1,1,1,1,1,0,0,0
19,128.69576733153136,0,1,4,1,2,2,1,0,0,0,1
33,112.2794987368854,1,1,2,1,11,5,1,1,0,0,0
25,154.90546774237026,0,1,5,1,1,5,1,1,0,0,0
5,43.66407131706586,0,1,4,1,0,1,1,1,0,0,0
10,53.705971963022925,0,1,5,1,4,3,1,1,0,0,0
6,19.47864041264443,1,1,2,1,0,1,0,0,0,1,0
3,20.287705483977085,1,1,6,1,1,2,1,1,0,0,0
11,88.15794078964832,0,1,2,1,1,5,0,1,0,0,0
15,118.55203549465739,1,1,4,1,0,4,1,0,0,1,0
1,12.01245148802774,1,1,5,1,1,1,1,0,0,0,1
2,10.995628950073923,1,1,3,1,0,1,1,0,0,1,0
5,34.82017342400613,1,1,3,1,3,1,1,0,0,0,1
5,36.68315879936107,1,1,3,1,0,1,0,0,0,1,0
8,63.747824723399276,0,1,3,1,0,1,1,1,0,0,0
6,37.322444624592364,1,1,4,1,0,2,0,0,0,0,1
2,12.774135513362262,1,1,2,1,2,1,1,0,0,0,1
11,89.10413488010062,0,1,2,1,2,4,1,0,0,1,0
17,118.93263814989999,0,1,3,1,0,5,0,0,1,0,0
1,10.728057654456492,1,1,3,1,0,1,1,0,0,0,1
3,29.85379601835762,0,1,3,1,0,2,0,1,0,0,0
3,31.091206900328636,1,1,4,1,0,2,0,1,0,0,0
1,9.51148146411212,0,1,3,1,0,1,1,1,0,0,0
20,69.64959288996965,0,1,3,1,0,4,1,1,0,0,0
5,11.552540331204208,1,1,3,1,5,1,1,1,0,0,0
5,39.53002750504665,1,1,4,1,4,2,0,1,0,0,0
41,273.0043820467878,1,1,3,1,0,6,0,0,0,0,1
1,9.51148146411212,1,1,3,1,0,1,1,1,0,0,0
27,236.8949990440705,1,1,3,1,22,5,0,1,0,0,0
11,66.60844194365436,1,1,3,1,2,2,1,0,0,0,1
14,48.48978349806824,0,1,2,1,0,3,0,1,0,0,0
1,9.347054195292005,1,1,3,1,1,1,1,0,0,0,1
6,45.121491121917224,1,1,3,1,0,4,0,0,1,0,0
17,143.96532430672153,1,1,3,1,0,3,0,0,0,1,0
7,46.061650477557606,1,1,5,1,0,3,0,0,1,0,0
14,109.99090210015811,1,1,3,1,0,6,0,0,0,0,1
2,12.057485626465848,1,1,4,1,0,1,1,0,0,0,1
18,140.10266683299375,1,1,3,1,0,4,1,0,0,0,1
6,45.07388355022562,1,1,3,1,0,4,0,1,0,0,0
8,71.96653526612863,0,1,2,1,0,4,0,0,1,0,0
5,19.59890555854834,0,1,3,1,0,2,0,1,0,0,0
1,10.304241580914171,1,1,5,1,0,1,1,1,0,0,0
1,10.228826616165009,1,1,2,1,0,1,1,0,0,1,0
4,19.756586672226625,0,1,3,1,0,2,1,1,0,0,0
30,20.129961567823834,0,1,3,1,0,1,1,0,0,1,0
5,48.91802253209343,1,1,3,1,0,2,0,1,0,0,0
1,12.534022959209151,1,1,4,1,0,1,1,0,0,0,1
1,9.94097599694712,0,1,2,1,0,1,1,1,0,0,0
10,53.204956954396565,0,1,3,1,0,1,1,0,0,0,1
8,68.74351299214574,0,1,2,1,1,4,0,0,1,0,0
11,60.00107273033981,0,1,5,1,0,3,0,1,0,0,0
10,47.021438052273396,0,1,1,1,1,2,0,1,0,0,0
5,28.325266369993052,0,1,2,1,0,2,1,0,0,1,0
7,55.91108581558758,1,1,3,1,7,4,1,1,0,0,0
2,10.252417581902414,0,1,3,1,0,1,0,1,0,0,0
3,11.031092139970914,1,1,5,1,0,1,0,1,0,0,0
1,12.05138765631841,0,1,3,1,1,1,0,0,0,0,1
6,10.789174736612106,1,1,3,1,0,1,0,1,0,0,0
10,46.505027299007615,0,1,5,1,3,3,1,1,0,0,0
2,21.410943724654274,1,1,6,1,0,1,0,0,0,0,1
30,131.47605079569436,0,1,2,1,1,5,1,0,0,0,1
10,43.753532946313015,1,1,2,1,0,1,0,0,0,1,0
1,10.016548344820142,1,1,3,1,0,1,1,1,0,0,0
2,10.97679912709094,1,1,3,1,0,1,0,0,0,1,0
8,72.9656621715283,1,1,2,1,0,3,1,0,1,0,0
22,126.14609691605378,1,1,3,1,0,6,1,1,0,0,0
8,72.9656621715283,1,1,2,1,0,3,1,0,1,0,0
9,79.37012097676717,0,1,3,1,0,3,1,1,0,0,0
2,10.506463824584774,1,1,3,1,0,1,1,1,0,0,0
20,28.80497492990525,1,1,4,1,0,1,0,1,0,0,0
20,9.980494888896912,1,1,5,1,0,1,0,0,1,0,0
13,82.38203105214373,1,1,5,1,4,5,1,1,0,0,0
9,62.07580245890576,1,1,4,1,1,4,0,1,0,0,0
6,20.976006633258375,0,1,4,1,0,1,1,0,0,1,0
12,101.81155036897196,0,1,5,1,11,4,1,1,0,0,0
4,27.604854834826057,0,1,3,1,0,2,1,0,0,0,1
7,57.053888118476465,0,1,2,1,0,4,1,1,0,0,0
5,11.347472824583114,1,1,4,1,5,1,1,1,0,0,0
10,9.481969279105716,0,1,5,1,0,1,1,1,0,0,0
11,91.40813436340837,1,1,3,1,0,5,1,0,0,0,1
1,10.228826616165009,0,1,4,1,0,1,1,0,0,1,0
6,57.295078140635994,0,1,3,1,6,2,0,1,0,0,0
5,37.465049299886914,1,1,3,1,0,3,1,1,0,0,0
39,96.8435664975357,1,1,3,1,0,5,1,1,0,0,0
13,99.75490244755602,1,1,5,1,1,5,0,0,0,1,0
62,260.6202489306982,1,1,4,1,4,5,1,1,0,0,0
2,10.978472910573082,1,1,4,1,0,1,1,1,0,0,0
7,48.81689128661955,0,1,4,1,7,1,0,1,0,0,0
9,61.90562289602541,1,1,4,1,0,4,0,1,0,0,0
1,9.74899514766085,1,1,3,1,1,1,1,0,0,0,1
6,37.1210698854,0,1,4,1,0,2,0,1,0,0,0
11,56.77139769860378,1,1,4,1,11,2,1,1,0,0,0
2,10.559166483481166,1,1,4,1,0,1,0,1,0,0,0
1,10.367158673708657,1,1,4,1,0,1,1,0,0,1,0
1,10.367158673708657,1,1,4,1,0,1,1,0,0,1,0
57,374.75005012480784,0,1,4,1,1,5,1,1,0,0,0
4,28.856689775995697,1,1,5,1,0,2,1,0,1,0,0
6,40.561268334348924,0,1,2,1,0,2,0,1,0,0,0
12,101.85634026105124,1,1,4,1,0,2,0,0,1,0,0
5,38.27786147106548,1,1,2,1,0,2,1,1,0,0,0
6,20.17032642632227,0,1,5,1,1,1,1,1,0,0,0
13,109.69640926112272,1,1,3,1,0,6,1,1,0,0,0
14,42.66532128131553,1,1,4,1,0,2,1,0,0,1,0
28,30.941388509592258,0,1,6,1,0,3,1,1,0,0,0
4,37.02180138744239,0,1,2,1,0,2,1,0,1,0,0
12,113.98711191654597,1,1,4,1,11,5,0,1,0,0,0
14,57.284553014871456,1,1,4,1,1,4,1,1,0,0,0
7,37.384303317897576,1,1,4,1,0,4,1,1,0,0,0
22,136.68838799547365,0,1,2,1,0,4,0,0,1,0,0
1,12.080991165908294,1,1,3,1,1,1,1,0,0,0,1
9,80.68735405760367,1,1,3,1,0,4,1,1,0,0,0
17,85.14304494090455,1,1,3,1,1,4,1,0,0,0,1
4,38.50795306912033,1,1,5,1,0,2,1,1,0,0,0
6,54.0535224391238,1,1,3,1,0,3,1,1,0,0,0
6,37.00050996650505,0,1,3,1,0,3,1,0,0,0,1
2,10.608983176276936,0,1,4,1,0,1,1,0,0,0,1
13,56.04054957684485,1,1,5,1,0,1,1,0,0,1,0
4,33.466690341461224,0,1,4,1,0,3,1,1,0,0,0
12,39.99542785258373,1,1,3,1,0,2,0,0,1,0,0
19,136.2473263571878,0,1,3,1,1,5,1,0,0,1,0
7,38.06133141661905,0,1,4,1,0,1,1,0,1,0,0
1,9.915860688599269,1,1,5,1,0,1,1,0,0,0,1
9,80.10089881986414,1,1,4,1,9,4,1,1,0,0,0
6,58.36253402886234,1,1,3,1,6,2,0,1,0,0,0
14,117.34972709799274,1,1,3,1,6,2,1,0,0,1,0
5,29.678008639621453,1,1,5,1,0,2,1,1,0,0,0
34,232.99770189741048,1,1,3,1,23,5,1,1,0,0,0
1,9.957360018000616,1,1,3,1,0,1,1,0,0,0,1
2,10.978472910573082,1,1,3,1,0,1,1,1,0,0,0
6,21.28797733680379,1,1,4,1,0,1,1,1,0,0,0
16,148.30400962572656,1,1,3,1,12,4,1,1,0,0,0
1,10.503724171902723,0,1,3,1,0,1,0,1,0,0,0
5,34.01917894624865,0,1,2,1,5,2,1,0,0,0,1
28,124.6898093515106,0,1,2,1,6,5,1,1,0,0,0
8,46.12541020253368,0,1,3,1,4,2,1,0,0,1,0
6,20.606524460949178,1,1,3,1,5,2,0,0,0,0,1
19,70.39664968165587,1,1,5,1,0,5,0,0,0,0,1
4,38.61099268237524,1,1,3,1,0,2,1,1,0,0,0
1,9.94097599694712,0,1,4,1,0,1,1,1,0,0,0
5,37.689824577498,0,1,3,1,4,2,1,1,0,0,0
2,20.812918303852282,0,1,5,1,0,1,0,0,0,1,0
1,12.05138765631841,0,1,5,1,1,1,0,0,0,0,1
6,46.42831678466269,1,1,3,1,2,3,1,0,0,0,1
65,328.6154467835935,1,1,5,1,14,5,1,1,0,0,0
19,97.3996823827663,0,1,3,1,7,4,1,1,0,0,0
1,9.820431977398805,0,1,3,1,0,1,0,1,0,0,0
5,22.604642522375173,1,1,3,1,0,1,0,0,0,1,0
6,46.16840921887413,0,1,2,1,6,3,1,1,0,0,0
