scd,gender,age_grp,weekday,total_qty,total_amt,event_product,amt/qty,num_category,ctg_0,ctg_1,ctg_2,ctg_3
20230123148303,0,4,1,3,20.1333998305113,1,7.592319970066567,1,0,0,1,0
20230123148339,1,3,1,1,9.965475949870196,0,9.965475949870196,1,1,0,0,0
20230123148369,1,4,1,11,52.34016049524662,3,5.704841568059065,3,1,0,1,1
20230123148402,0,4,1,2,19.590532520795428,0,9.795266260397714,1,0,0,0,1
20230123148418,0,4,1,1,9.586651262653996,0,9.586651262653996,1,0,1,0,0
20230123148616,0,4,1,20,97.80424597115208,0,6.080128059795749,5,1,1,1,1
20230123148678,1,2,1,6,38.19750668694077,0,7.198873139473255,2,1,0,0,0
20230123148894,1,3,1,6,23.186868237312844,0,3.8644780395521408,1,0,0,0,1
20230123149063,1,4,1,8,56.70265160428668,5,7.853559698523753,4,1,0,1,1
20230123149109,1,4,1,14,124.61249004089112,14,8.900892145777936,4,1,0,1,1
20230123149205,1,4,1,1,10.367158673708657,1,10.367158673708657,1,0,0,1,0
20230123149221,1,4,1,1,10.443512690706546,0,10.443512690706546,1,1,0,0,0
20230123149228,1,4,1,8,74.40407231589029,8,9.300509039486286,4,1,0,1,1
20230123149361,1,2,1,30,87.64216874486918,0,4.40455822612518,5,1,1,1,1
20230123149400,1,2,1,2,20.30498752675213,0,10.152493763376064,1,0,0,0,1
20230123149442,1,4,1,1,10.484165678200952,0,10.484165678200952,1,0,0,0,1
20230123149468,1,3,1,1,10.984767161075624,0,10.984767161075624,1,0,0,0,1
20230123149608,0,3,1,8,63.91926235440058,7,8.447838639820734,2,1,0,0,0
20230123149647,0,4,1,3,29.862586767581327,0,9.954195589193775,1,1,0,0,0
20230123149716,1,2,1,1,10.377109627304575,1,10.377109627304575,1,0,0,1,0
20230123149728,0,3,1,1,10.76195847542619,1,10.76195847542619,1,0,0,0,1
20230123149767,0,3,1,6,21.549795097421793,0,3.5916325162369653,1,0,0,1,0
20230123149865,1,3,1,2,17.05775116790849,0,8.528875583954244,2,1,1,0,0
20230123149967,1,3,1,11,83.36365843622202,6,8.21807840421127,2,1,0,0,0
20230123150139,0,2,1,7,53.277604445802496,3,8.092357962333578,1,1,0,0,0
20230124150164,1,3,1,1,10.69627642742294,0,10.69627642742294,1,1,0,0,0
20230124150274,0,3,1,8,41.63458102629369,0,7.090779324005402,4,1,1,1,1
20230124150335,0,2,1,9,82.67970449438032,0,9.186633832708925,3,1,0,1,1
20230124150460,1,4,1,1,10.295901192899562,0,10.295901192899562,1,0,0,0,1
20230124150468,0,4,1,3,21.411730893953006,0,7.92170412127143,1,1,0,0,0
20230124150502,0,2,1,3,21.138680721452147,1,7.955968907881925,1,0,0,1,0
20230124150503,1,3,1,5,10.832911662800246,0,2.1665823325600493,1,1,0,0,0
20230124150581,1,4,1,7,20.33321414793189,0,5.6855417141813405,2,1,0,0,0
20230124150712,1,3,1,4,30.86683203276346,2,8.462229382022855,1,0,0,1,0
20230124150815,0,3,1,7,27.618515942662103,0,5.427048736960098,2,1,0,0,0
20230124150833,0,4,1,2,11.421193874370635,0,5.710596937185318,1,0,0,0,1
20230124150985,1,3,1,3,16.867348788942426,0,6.286761480705014,2,0,0,1,1
20230124150990,1,3,1,3,26.536352705302384,0,8.845450901767462,1,0,0,1,0
20230124151054,0,3,1,4,18.599750778606285,0,5.934525996845627,2,0,1,1,0
20230124151107,1,2,1,1,11.39766050629526,0,11.39766050629526,1,0,0,0,1
20230124151194,0,2,1,19,71.68633642719101,0,5.690835324276811,3,1,1,1,0
20230124151235,1,4,1,4,31.087121453087665,2,8.693582907117113,2,0,0,0,1
20230124151287,1,2,1,5,30.409203665211223,2,7.70267433421068,2,1,0,0,0
20230124151376,0,3,1,1,10.441500236146082,0,10.441500236146082,1,0,0,0,1
20230124151470,1,5,1,2,19.509179364795216,0,9.754589682397608,1,1,0,0,0
20230124151645,1,4,1,1,9.911654115202522,0,9.911654115202522,1,1,0,0,0
20230124151679,1,5,1,4,8.89439598980643,0,2.2235989974516075,1,0,0,1,0
20230124151787,0,2,1,1,10.401288725179366,1,10.401288725179366,1,0,0,1,0
20230124151842,1,5,1,5,35.38921049318694,0,7.664150733115252,1,1,0,0,0
20230124151989,1,4,1,8,73.02589047989196,5,9.128236309986494,3,1,1,0,1
20230124152036,1,4,1,21,132.24084182024163,4,7.324355526466898,5,1,1,1,1
20230124152060,0,5,1,5,23.53112605571294,1,4.850921727025693,1,0,0,0,1
20230124152157,1,4,1,10,83.65835146611936,7,8.782925384067022,4,1,0,1,1
20230124152158,1,2,1,20,10.827766295132466,0,0.5413883147566233,1,1,0,0,0
20230124152209,1,4,1,6,45.64180836075501,0,8.285963591181595,3,1,1,0,0
20230124152232,1,3,1,10,10.556619704557836,0,1.0556619704557835,1,0,0,0,1
20230124152459,1,5,1,6,54.13916971991369,4,9.023194953318947,3,1,0,1,0
20230124152464,0,2,1,16,51.878173965668786,0,6.465004378249586,3,1,0,0,1
20230124152470,0,4,1,1,10.267157970987247,1,10.267157970987247,1,0,0,1,0
20230124152473,0,4,1,11,54.646391602397856,2,7.859007591207324,4,1,1,1,0
20230124152508,0,3,1,9,28.362579119246952,0,3.720595421205212,2,1,0,1,0
20230124152583,1,4,1,2,11.10476171881173,1,5.552380859405865,1,0,0,1,0
20230124152604,0,5,1,7,39.44297585542707,0,8.11047497316591,3,1,0,1,1
20230124152659,1,3,1,9,51.01451865165419,0,8.643681906909919,2,1,0,1,0
20230124152697,1,3,1,5,45.88218516834723,0,9.176437033669446,5,1,1,0,1
20230124152712,1,2,1,7,29.486643535181763,0,7.2301781393590545,2,1,0,0,1
20230124152722,1,2,1,8,74.17596692513379,7,9.271995865641724,2,1,0,0,0
20230124152801,0,2,1,1,10.228826616165009,1,10.228826616165009,1,0,0,1,0
20230124152872,1,3,1,2,9.816021526754852,0,4.908010763377426,1,0,1,0,0
20230124152926,1,2,1,11,59.13462622128251,0,6.94435254721497,3,1,0,1,1
20230124152961,1,3,1,12,90.94168428832931,2,8.235403263326452,5,1,0,1,1
20230124153017,1,2,1,14,106.02317282928237,7,8.53818542719358,3,1,0,1,0
20230124153050,1,3,1,24,91.24368244792177,2,4.690655971976045,2,1,0,0,0
20230124153054,0,2,1,2,20.759894445420283,0,10.379947222710141,2,1,0,0,1
20230124153093,1,3,1,8,65.04488807436518,5,8.56049483419208,3,1,0,1,0
20230124153097,1,2,1,15,93.93504976025304,8,7.403197924465576,4,1,0,1,1
20230124153102,1,3,1,1,9.458527693729824,1,9.458527693729824,1,1,0,0,0
20230124153190,1,3,1,7,19.8616740044235,0,3.422049896154358,1,0,0,0,1
20230124153200,1,5,1,10,57.2580130521907,0,6.355196999537906,3,1,1,1,0
20230124153214,1,3,1,1,10.283669040109793,0,10.283669040109793,1,0,0,1,0
20230124153283,1,4,1,8,45.969622278120525,0,6.933123144856052,3,1,1,1,0
20230124153361,1,4,1,8,55.13115331442681,1,7.697436248599613,3,1,0,1,1
20230124153388,1,5,1,1,9.911654115202522,0,9.911654115202522,1,1,0,0,0
20230124153434,1,3,1,1,8.641532465671846,0,8.641532465671846,1,0,0,0,1
20230124153503,0,5,1,1,9.730977703126166,0,9.730977703126166,1,0,0,0,1
20230124153524,0,3,1,1,9.959442464680574,0,9.959442464680574,1,1,0,0,0
20230124153583,1,3,1,3,17.211357652331092,0,6.3927987582427805,2,1,1,0,0
20230124153626,0,3,1,8,37.301850810904895,3,7.44093766673512,2,0,0,1,1
20230124153650,0,2,1,1,9.243097936214356,0,9.243097936214356,1,0,1,0,0
20230124153685,1,2,1,3,11.793628238678794,1,3.9312094128929314,1,0,0,1,0
20230124153704,0,5,1,4,28.94355361150895,0,8.062764697876775,2,1,0,1,0
20230124153732,1,5,1,6,56.40305989733245,4,9.40050998288874,3,1,0,1,1
20230124153750,1,6,1,4,28.13144711024392,0,7.649556784803377,2,1,0,0,1
20230124153755,1,4,1,9,81.06410766118462,9,9.007123073464959,4,1,0,1,1
20230124153779,1,3,1,13,31.200170684026173,3,4.7142476846609815,2,1,0,1,0
20230124153845,0,3,1,1,9.549736900114642,0,9.549736900114642,1,1,0,0,0
20230124153851,1,3,1,11,52.09266532811127,0,5.028911174850122,2,1,0,1,0
20230124153893,0,3,1,4,33.161453951690106,0,8.290363487922527,2,1,0,0,0
20230124153921,0,3,1,9,53.788096332929776,6,6.6932442974861734,3,1,0,0,1
20230124153950,0,2,1,8,61.23513314541805,1,8.095694784933105,2,1,0,1,0
20230124154005,1,5,1,39,31.11123246199991,0,1.8723252342424972,3,1,0,1,0
20230124154098,1,3,1,1,10.33146403427305,0,10.33146403427305,1,0,0,1,0
20230124154132,1,4,1,4,39.510658132630816,0,9.877664533157704,2,1,0,0,0
20230124154144,0,2,1,15,37.6143874389717,0,4.92984745377502,1,1,0,0,0
20230124154192,0,2,1,1,9.375091807576672,0,9.375091807576672,1,1,0,0,0
20230124154259,1,3,1,3,19.29348247801257,0,7.276706620173933,2,1,1,0,0
20230124154284,0,4,1,7,54.968415367569406,6,8.36787753318761,3,1,0,1,1
20230124154291,1,3,1,3,28.71657905366382,1,9.57219301788794,2,1,0,0,1
20230124154295,1,4,1,4,37.38619182106964,1,9.34654795526741,2,1,0,0,0
20230124154323,0,3,1,6,56.707850902169355,6,9.451308483694893,3,1,0,0,1
20230124154329,0,3,1,8,50.08934984467261,0,6.930624537079659,3,1,0,1,1
20230124154379,0,2,1,7,54.383046237155696,0,8.256290732012657,2,0,1,0,0
20230124154403,0,3,1,7,46.19595442187928,0,7.314807682585877,2,1,1,0,0
20230124154409,0,3,1,2,18.24303281671768,1,9.12151640835884,2,1,0,1,0
20230124154448,0,4,1,3,11.639531683836209,0,3.8798438946120695,1,0,0,0,1
20230124154492,1,4,1,9,84.24821602935539,5,9.3609128921506,5,1,1,0,1
20230124154505,1,5,1,20,134.88216252630042,0,7.882425124338636,6,1,1,1,1
20230124154507,1,4,1,20,165.41008450053266,13,8.700013445724109,5,1,0,1,1
20230124154509,0,2,1,7,55.747048767984644,0,8.540072294855042,3,1,1,1,0
20230124154524,0,4,1,3,29.075460346664862,3,9.691820115554954,2,1,0,1,0
20230124154528,1,4,1,19,165.31954079505425,16,8.9226568889631,5,1,0,1,1
20230124154600,1,2,1,2,20.56029065043806,1,10.28014532521903,1,0,0,1,0
20230124154611,1,3,1,9,36.83954751156028,0,4.861197134057039,4,1,0,1,1
20230124154617,0,3,1,2,17.861211645257548,0,8.930605822628774,1,1,0,0,0
20230124154697,1,3,1,5,47.73566905923787,5,9.547133811847575,3,1,0,0,1
20230124154700,0,3,1,24,113.38782848163326,0,6.150259972815718,5,1,1,0,1
20230124154711,1,4,1,9,83.01309439951346,6,9.223677155501496,5,1,0,1,1
20230124154712,1,4,1,17,87.46832341657534,1,6.672541656686667,5,1,1,1,1
20230124154713,1,3,1,2,20.678787549660164,2,10.339393774830082,1,0,0,1,0
20230124154714,1,3,1,1,9.93183202554527,0,9.93183202554527,1,0,0,1,0
20230124154757,1,3,1,4,39.18556852148194,0,9.796392130370485,2,1,1,0,0
20230124154767,0,3,1,1,9.813344002683165,0,9.813344002683165,1,1,0,0,0
20230124154788,1,4,1,3,26.9614744480593,3,8.9871581493531,2,1,0,0,0
20230124154812,1,3,1,4,35.30808610979947,1,8.827021527449867,1,0,0,1,0
20230124154835,1,3,1,10,62.54152419519227,0,7.903817981661022,5,1,1,1,1
20230124154864,0,3,1,1,9.965475949870196,0,9.965475949870196,1,1,0,0,0
20230124154876,1,3,1,5,43.0627081738947,0,8.612541634778939,4,1,1,1,0
20230124154927,0,6,1,2,18.044162445030953,0,9.022081222515476,2,1,1,0,0
20230124154987,0,2,1,8,71.73864975800012,2,8.967331219750015,5,1,0,1,1
20230124155009,0,2,1,1,9.963688555226884,0,9.963688555226884,1,0,0,0,1
20230124155010,1,4,1,13,90.14970084859416,0,7.66280229461065,3,1,1,0,1
20230124155011,0,5,1,15,72.12197414195869,4,6.343263359106192,3,1,0,0,1
20230124155044,1,4,1,1,9.055205875026193,0,9.055205875026193,1,0,1,0,0
20230124155070,1,3,1,2,17.85673568573535,0,8.928367842867676,2,0,0,0,1
20230124155074,1,3,1,2,9.633579908183512,0,4.816789954091756,1,0,1,0,0
20230124155099,1,4,1,1,9.94097599694712,0,9.94097599694712,1,1,0,0,0
20230124155140,1,4,1,5,45.45883966957193,5,9.091767933914387,4,1,0,1,1
20230124155179,1,2,1,1,9.198571388376184,0,9.198571388376184,1,0,0,0,1
20230124155202,0,2,1,3,29.206609040340645,2,9.735536346780215,3,1,0,1,0
20230124155213,1,3,1,2,10.065138605538024,0,5.032569302769012,1,1,0,0,0
20230124155273,0,3,1,1,10.228826616165009,1,10.228826616165009,1,0,0,1,0
20230124155275,0,3,1,4,38.76483976533566,3,9.691209941333915,4,1,0,1,1
20230124155294,1,3,1,1,10.411629578672915,1,10.411629578672915,1,0,0,1,0
20230124155317,1,3,1,6,55.64805133287265,6,9.274675222145442,3,1,0,1,0
20230124155343,0,4,1,20,147.79535852406485,15,8.099574484499149,4,1,0,1,1
20230124155364,1,2,1,6,56.67476872619429,2,9.445794787699048,3,1,1,1,0
20230124155392,1,4,1,5,47.36664492444014,5,9.473328984888028,2,1,0,1,0
20230124155396,1,3,1,7,46.232688808636055,5,7.35577066553009,2,1,0,1,0
20230124155443,1,4,1,3,19.50742788601051,0,7.227055828669343,1,1,0,0,0
20230125155604,0,4,1,7,59.2424840455151,1,8.463212006502157,3,1,0,0,1
20230125155622,0,4,1,2,17.67140455365187,2,8.835702276825934,2,1,0,0,1
20230125155699,1,3,1,11,28.47833419710392,0,3.144707882774027,2,0,0,1,1
20230125155702,0,2,1,7,43.62333524224349,1,7.457132206872183,3,1,0,1,1
20230125155717,1,4,1,6,55.05164641159126,1,9.175274401931876,3,1,0,1,0
20230125155802,0,3,1,6,48.54500020659191,0,8.647295049534515,4,0,1,1,1
20230125155813,1,3,1,10,10.391300401993046,0,1.0391300401993047,1,1,0,0,0
20230125155877,0,5,1,6,57.211492170022765,3,9.535248695003794,3,1,0,1,0
20230125155944,1,2,1,5,29.323543890881034,0,6.448238993933031,2,1,0,1,0
20230125155993,0,5,1,11,81.29335284755672,5,7.989102025102337,3,1,0,1,1
20230125156018,1,4,1,4,20.338163023021103,2,6.596293004288146,2,1,0,0,0
20230125156020,1,3,1,4,10.716571004431286,1,2.6791427511078214,1,1,0,0,0
20230125156074,0,5,1,10,54.258497766685295,1,5.977149667417824,2,0,0,0,1
20230125156095,1,3,1,1,9.583764265872883,1,9.583764265872883,1,1,0,0,0
20230125156099,1,3,1,14,119.90184940235385,9,8.564417814453845,4,1,0,1,1
20230125156108,1,3,1,12,110.81014379414415,11,9.234178649512012,4,1,0,1,1
20230125156113,1,2,1,1,11.39766050629526,0,11.39766050629526,1,0,0,0,1
20230125156129,0,3,1,1,11.223655465763157,0,11.223655465763157,1,1,0,0,0
20230125156215,0,3,1,2,16.775762896920334,0,8.387881448460167,1,1,0,0,0
20230125156226,1,3,1,1,9.963688555226884,0,9.963688555226884,1,0,0,0,1
20230125156255,1,3,1,6,35.89138902825341,1,7.340233990413049,2,0,0,1,1
20230125156257,1,3,1,13,66.12634338108454,1,5.7340823406180474,3,1,0,1,0
20230125156271,0,2,1,2,20.288763742507097,1,10.144381871253549,2,1,0,1,0
20230125156288,1,4,1,2,11.206631256306466,1,5.603315628153233,1,1,0,0,0
20230125156395,1,3,1,2,19.083909055554525,2,9.541954527777262,1,1,0,0,0
20230125156477,1,3,1,8,31.68990917216763,3,4.096157790077506,1,1,0,0,0
20230125156505,0,4,1,15,121.50209929763906,4,8.364485462300847,6,1,1,1,1
20230125156546,1,3,1,5,47.63115848992433,1,9.526231697984866,3,1,0,1,0
20230125156550,1,4,1,2,10.862109539423722,0,5.431054769711861,1,0,0,0,1
20230125156580,0,3,1,4,19.161439608832783,0,4.790359902208196,1,1,0,0,0
20230125156581,1,2,1,1,10.401288725179366,1,10.401288725179366,1,0,0,1,0
20230125156666,0,2,1,5,19.03312088788782,0,3.941862279636487,1,1,0,0,0
20230125156668,1,4,1,4,36.47677086463281,0,9.119192716158203,4,1,1,0,1
20230125156718,1,3,1,7,57.80865479797208,1,8.7695792992403,6,1,1,1,1
20230125156818,1,4,1,6,47.397857681395465,1,8.464127455830134,3,1,0,1,1
20230125156824,0,3,1,1,9.911654115202522,0,9.911654115202522,1,1,0,0,0
20230125156830,1,3,1,3,28.01478656308992,3,9.33826218769664,1,0,0,1,0
20230125156850,1,4,1,1,9.195226734166134,0,9.195226734166134,1,0,1,0,0
20230125156858,1,3,1,7,19.81567991553733,0,5.4243091075556915,2,1,0,0,1
20230125156927,1,4,1,1,11.39766050629526,0,11.39766050629526,1,0,0,0,1
20230125157051,1,5,1,5,28.599509219721774,1,7.315066052384432,3,1,0,0,1
20230125157162,1,3,1,1,10.73541793579221,1,10.73541793579221,1,0,0,1,0
20230125157231,1,2,1,1,10.411629578672915,1,10.411629578672915,1,0,0,1,0
20230125157337,1,3,1,11,93.94031620417623,8,8.934194199494787,3,1,0,1,0
20230125157363,0,4,1,3,28.050634890562094,0,9.350211630187365,1,1,0,0,0
20230125157365,0,4,1,4,39.103883979431885,0,9.775970994857971,3,1,0,0,1
20230125157380,0,5,1,2,19.747361513867084,0,9.873680756933542,2,1,0,1,0
20230125157410,0,4,1,4,11.688767743166425,0,2.922191935791606,1,0,0,1,0
20230125157418,1,4,1,8,53.04389132002552,0,7.2982106620609315,3,1,1,1,0
20230125157457,0,4,1,3,18.554006531691652,1,7.124286849026108,1,1,0,0,0
20230125157470,1,3,1,3,11.506967752995982,0,3.8356559176653273,1,0,0,0,1
20230125157501,0,3,1,5,28.706528718194434,2,7.4561361544619835,2,1,0,0,0
20230125157529,0,3,1,15,68.09627684422193,0,5.195257606432212,4,1,0,1,1
20230125157544,0,3,1,11,80.0794280367763,5,7.933461576027353,4,1,0,1,1
20230125157550,0,2,1,5,20.331819500075575,2,6.179262132246139,1,0,0,1,0
20230125157552,1,2,1,2,10.376268571262472,0,5.188134285631236,1,0,0,0,1
20230125157596,1,3,1,23,152.0040125315438,0,8.045328468684238,8,1,1,1,1
20230125157632,1,4,1,4,37.88347391474681,4,9.470868478686702,2,1,0,0,1
20230125157712,1,4,1,1,10.267157970987247,1,10.267157970987247,1,0,0,1,0
20230125157742,1,3,1,3,11.631996559611244,0,3.8773321865370813,1,0,0,1,0
20230125157752,0,2,1,1,10.85593662096356,0,10.85593662096356,1,0,0,0,1
20230125157811,1,4,1,5,34.12033160330997,0,7.521885472417231,2,1,1,0,0
20230125157832,1,4,1,8,20.907725317585005,0,2.767156987902421,1,1,0,0,0
20230125157854,1,3,1,1,8.894670262984233,1,8.894670262984233,1,1,0,0,0
20230125157865,1,3,1,11,55.76936982030239,0,6.423380804765124,3,1,0,1,0
20230125157866,1,4,1,4,27.098839863438876,0,7.467822717321707,3,1,0,0,1
20230125157927,0,5,1,2,11.04344969638154,0,5.52172484819077,1,0,0,1,0
20230125157952,1,4,1,18,50.52927733646149,0,4.681459548646863,3,1,1,1,0
20230125157989,1,4,1,1,10.228826616165009,1,10.228826616165009,1,0,0,1,0
20230125158018,1,4,1,5,45.41183832028153,2,9.082367664056306,4,1,1,0,1
20230125158066,1,4,1,5,27.31409887981076,0,6.006790382568201,1,0,0,1,0
20230125158084,1,2,1,2,20.00521676189817,2,10.002608380949084,2,0,0,1,1
20230125158136,0,3,1,15,138.79735385908882,14,9.253156923939255,4,1,0,1,1
20230125158203,1,3,1,7,28.833589956246083,0,5.172353351995665,1,0,0,0,1
20230125158392,0,5,1,3,28.861883070509997,3,9.620627690169998,3,1,0,0,1
20230125158455,1,3,1,3,29.053520731773194,3,9.684506910591065,2,1,0,0,1
20230125158467,1,5,1,1,8.254268770090183,0,8.254268770090183,1,0,0,1,0
20230125158491,1,5,1,2,21.18480774786786,2,10.59240387393393,1,0,0,0,1
20230125158525,1,5,1,6,28.544016842189144,0,6.892096900154351,2,1,1,0,0
20230125158535,1,4,1,1,10.19582128920296,1,10.19582128920296,1,0,0,0,1
20230125158539,0,4,1,4,27.930932943083814,3,7.647699536111915,1,1,0,0,0
20230125158578,0,2,1,6,9.170871628065816,0,1.528478604677636,1,0,0,0,1
20230125158646,0,4,1,3,11.793628238678794,1,3.9312094128929314,1,0,0,1,0
20230125158672,1,3,1,2,18.808918102918526,0,9.404459051459263,2,1,0,0,1
20230125158715,0,4,1,1,9.76036747794131,1,9.76036747794131,1,0,0,1,0
20230125158716,0,2,1,2,16.321891150041445,0,8.160945575020722,1,0,0,0,1
20230125158736,1,3,1,1,11.534931545232842,0,11.534931545232842,1,0,0,0,1
20230125158780,1,2,1,1,9.866045257060255,0,9.866045257060255,1,1,0,0,0
20230125158817,0,3,1,1,9.80316985602126,0,9.80316985602126,1,1,0,0,0
20230125158831,0,3,1,1,9.45100945015621,1,9.45100945015621,1,0,0,1,0
20230125158847,1,3,1,24,155.66562814677138,7,7.212034004945311,4,1,0,1,1
20230125158871,1,3,1,2,11.22653589021665,0,5.613267945108325,1,0,0,1,0
20230125158883,0,5,1,15,10.438254287073526,0,0.695883619138235,1,1,0,0,0
20230125158919,1,3,1,4,37.84255051598009,4,9.460637628995023,1,1,0,0,0
20230125158933,1,5,1,2,18.18038790561925,0,9.090193952809624,2,1,1,0,0
20230125159040,0,3,1,2,22.14261103682167,1,11.071305518410835,2,1,0,0,1
20230125159061,1,3,1,8,58.59910884293019,6,8.06065656463099,2,1,0,1,0
20230125159085,1,3,1,16,29.835308509838548,1,1.9570575112178679,1,0,0,1,0
20230125159176,0,5,1,2,10.847704687051122,1,5.423852343525561,1,0,0,1,0
20230125159192,1,4,1,4,38.76417678599522,4,9.691044196498805,2,1,0,1,0
20230125159208,1,4,1,17,110.98144460103747,0,7.845798986554183,6,1,1,1,0
20230125159253,1,5,1,5,19.997807952434364,0,4.149316383701362,2,1,0,0,1
20230125159255,1,3,1,3,16.96314749092899,0,6.104611494153071,1,0,1,0,0
20230125159257,1,5,1,7,40.529314058951684,4,7.0145534704452075,2,1,0,0,0
20230125159266,0,2,1,5,28.194985913968303,1,7.399872053512515,2,1,0,1,0
20230125159302,0,4,1,12,65.84971565419492,1,6.945437746455503,3,1,0,1,0
20230125159307,0,2,1,4,20.21337921384794,0,5.053344803461985,2,1,0,0,1
20230125159354,1,3,1,1,9.911654115202522,0,9.911654115202522,1,1,0,0,0
20230125159360,0,2,1,2,18.33463354199656,2,9.16731677099828,2,1,0,0,0
20230125159401,1,5,1,3,17.228906236958096,0,6.404452852018201,1,1,0,0,0
20230125159430,0,4,1,13,65.22696917745886,0,6.152918447859308,3,1,0,1,1
20230125159445,1,3,1,2,9.390743422947509,0,4.695371711473754,1,0,0,0,1
20230125159449,0,2,1,4,18.781486845895017,0,4.695371711473754,1,1,0,0,0
20230125159452,1,3,1,6,45.243221658195516,0,8.102324526311724,3,0,1,0,1
20230125159457,1,2,1,1,9.955178267941482,0,9.955178267941482,1,0,0,0,1
20230125159484,0,2,1,1,10.377109627304575,1,10.377109627304575,1,0,0,1,0
20230125159540,0,5,1,8,10.776975162084971,0,1.3471218952606214,1,0,0,0,1
20230125159546,1,4,1,1,10.411629578672915,1,10.411629578672915,1,0,0,1,0
20230125159547,0,4,1,1,8.949624747754216,0,8.949624747754216,1,1,0,0,0
20230125159614,1,2,1,3,20.754688367386535,0,7.747642104285375,2,1,0,1,0
20230125159647,1,5,1,4,19.25578038768314,2,6.425882037765155,2,1,0,1,0
20230125159666,1,4,1,9,82.19912910830384,8,9.133236567589314,3,1,0,0,1
20230125159676,1,3,1,5,37.45563905997751,2,7.997832921001657,3,1,1,0,1
20230125159683,0,2,1,3,28.02478453214876,3,9.341594844049586,3,1,0,1,0
20230125159758,0,2,1,9,17.816793477194018,0,4.90776225049687,1,1,0,0,0
20230125159798,0,3,1,2,17.75674430506791,1,8.878372152533956,2,1,0,0,0
20230125159805,1,4,1,1,8.831565879121063,0,8.831565879121063,1,1,0,0,0
20230125159949,0,2,1,1,9.850192255477904,0,9.850192255477904,1,1,0,0,0
20230125159950,1,5,1,9,10.838128877622877,0,1.2042365419580974,1,0,1,0,0
20230125159973,0,4,1,5,44.75994047451678,1,8.951988094903356,2,1,0,1,0
20230125160010,0,3,1,5,36.312179297384844,4,8.003060004591855,3,1,0,1,1
20230125160040,1,2,1,6,47.145724197836444,4,8.38052704756594,4,1,0,1,1
20230125160041,0,5,1,1,10.22419329143509,1,10.22419329143509,1,0,0,0,1
20230125160050,1,3,1,2,20.371412264352166,2,10.185706132176083,2,1,0,1,0
20230125160074,0,2,1,2,10.424095176156737,0,5.212047588078368,1,0,0,0,1
20230125160102,1,6,1,2,11.10476171881173,1,5.552380859405865,1,0,0,1,0
20230125160116,0,2,1,3,28.89250882150501,1,9.630836273835003,3,1,1,0,1
20230125160147,1,3,1,2,11.490444654541076,1,5.745222327270538,1,0,0,0,1
20230125160152,1,2,1,1,9.37424334324612,0,9.37424334324612,1,1,0,0,0
20230125160180,0,3,1,1,10.077608912764743,1,10.077608912764743,1,1,0,0,0
20230125160199,0,5,1,1,8.766861821669803,0,8.766861821669803,1,1,0,0,0
20230125160281,0,5,1,34,50.915518430771186,2,4.248622253069304,2,1,0,0,0
20230125160296,1,2,1,2,10.960287773389798,1,5.480143886694899,1,0,0,1,0
20230125160308,1,2,1,3,19.30208679966298,0,7.166994218095033,2,1,1,0,0
20230125160314,0,3,1,6,37.09962689667551,0,6.852255801628994,2,0,1,1,0
20230125160326,0,3,1,10,75.4896815319275,6,8.169074718788494,5,1,0,1,1
20230125160344,1,5,1,1,10.030428525977277,1,10.030428525977277,1,1,0,0,0
20230125160347,1,5,1,4,38.53158098052862,1,9.632895245132154,3,1,1,1,1
20230125160387,1,3,1,3,30.957071380603622,1,10.31902379353454,1,0,0,0,1
20230125160392,0,2,1,1,10.283669040109793,0,10.283669040109793,1,0,0,1,0
20230125160401,0,3,1,14,81.19491995646307,5,8.138377377710102,3,1,0,1,1
20230125160482,1,4,1,1,10.298935994257638,1,10.298935994257638,1,0,0,0,1
20230125160530,1,4,1,5,37.74400534717955,4,8.23164022497481,3,1,0,1,0
20230125160536,1,5,1,9,36.96311752304999,0,5.023859220962433,3,0,1,1,1
20230125160596,0,3,1,2,10.376268571262472,0,5.188134285631236,1,0,0,0,1
20230125160598,0,2,1,2,20.593594265618336,1,10.296797132809168,2,1,0,1,0
20230125160641,0,3,1,1,10.513497659473217,0,10.513497659473217,1,1,0,0,0
20230125160669,1,4,1,9,9.950466553730122,0,1.1056073948589025,1,1,0,0,0
20230125160722,1,4,1,15,50.1099600802893,0,3.3406640053526195,3,0,1,0,0
20230125160725,1,5,1,1,11.511854892111552,0,11.511854892111552,1,0,0,0,1
20230125160752,1,5,1,2,10.155840330434325,0,5.077920165217162,1,1,0,0,0
20230125160796,1,2,1,5,9.745136396380753,0,1.9490272792761505,1,1,0,0,0
20230125160866,1,3,1,3,25.153386582708116,0,8.384462194236038,2,1,0,0,1
20230125160928,0,3,1,10,74.47321157078099,4,8.133328791875178,5,1,1,1,1
20230125160963,1,4,1,9,64.30138737448208,2,8.290606504263168,3,1,0,1,0
20230125160987,1,4,1,2,18.94520200880608,2,9.47260100440304,2,1,0,0,0
20230125161008,1,4,1,1,9.09929707318286,1,9.09929707318286,1,1,0,0,0
20230125161082,1,3,1,2,16.4953120962174,0,8.2476560481087,2,1,1,0,0
20230125161166,1,3,1,2,11.060290129885583,1,5.530145064942792,1,0,0,1,0
20230125161173,0,5,1,2,20.595985289873667,2,10.297992644936834,1,0,0,1,0
20230125161174,0,3,1,6,29.38337858746624,3,7.209435537302151,3,1,0,0,1
20230125161208,1,2,1,1,10.377109627304575,1,10.377109627304575,1,0,0,1,0
