scd,gender,age_grp,weekday,total_qty,total_amt,category_0,category_1,category_2,category_3,event_product,num_category,amt/qty,prime_yn,employee_yn
20230126172950,0,4,1,8,65.99326048785368,7,0,0,0,6,3,8.727988880644958,1,N
20230126172951,0,4,1,11,52.8374165363571,2,2,1,1,4,5,6.0890694849525255,1,N
20230126172971,1,5,1,5,38.449525435958726,1,2,0,1,2,3,8.34485899444023,1,Y
20230126172991,0,4,1,2,18.359270848889587,2,0,0,0,2,1,9.179635424444793,1,N
20230126172993,0,4,1,5,47.57946567486738,5,0,0,0,5,3,9.515893134973476,0,N
20230126173002,1,3,1,5,29.718159663087523,2,0,0,1,0,3,6.536101169538095,1,Y
20230126173004,1,3,1,6,19.832883488070287,1,0,0,1,1,2,6.006612123058027,0,N
20230126173031,0,4,1,5,45.07548200271223,3,0,1,1,5,4,9.015096400542445,0,N
20230126173032,1,5,1,4,19.412632119961,0,2,0,0,0,1,6.287787044966153,0,N
20230126173037,0,3,1,3,27.596706184944104,2,0,1,0,3,2,9.198902061648035,0,N
20230126173045,0,3,1,5,48.409948917316385,2,1,0,2,4,4,9.681989783463276,0,N
20230126173078,0,3,1,5,11.693128111792516,0,0,1,0,1,1,2.3386256223585034,1,N
20230126173097,0,3,1,8,27.860823391040213,3,0,0,0,3,1,3.6222534920427036,1,N
20230126173121,0,4,1,7,54.81349062944665,6,0,0,0,5,2,8.29624090180868,0,N
20230126173123,1,3,1,9,81.93476096880717,8,1,0,0,9,3,9.103862329867463,1,N
20230126173125,1,3,1,2,19.639534909514232,2,0,0,0,2,2,9.819767454757116,1,N
20230126173136,1,5,1,4,29.140977806845587,1,1,0,1,2,3,8.027434577239958,1,N
20230126173139,1,4,1,8,29.15598149742823,0,3,0,0,0,2,4.013725506101038,1,N
20230126173141,0,4,1,13,112.7715185842944,10,0,2,0,9,3,9.008205953151458,0,N
20230126173152,0,4,1,8,51.904441901132415,4,0,2,0,0,3,7.271108115270098,1,N
20230126173155,1,4,1,1,10.685194910075554,0,0,0,1,0,1,10.685194910075554,1,Y
20230126173169,0,5,1,6,52.67651272024848,2,1,1,2,6,5,8.77941878670808,0,N
20230126173182,0,4,1,15,135.6810035444222,8,4,2,1,13,6,9.045400236294814,0,N
20230126173228,1,4,1,13,97.44903427179023,4,5,0,3,3,6,7.745553225604897,1,N
20230126173234,1,3,1,6,53.63245889256672,1,4,1,0,0,4,8.93874314876112,1,Y
20230126173239,0,4,1,6,54.2629266795939,5,0,1,0,6,2,9.04382111326565,0,N
20230126173244,1,4,1,12,75.28016845495881,4,1,0,3,5,4,7.7849984028599915,1,Y
20230126173265,1,4,1,4,39.16965772076634,3,0,0,1,4,3,9.792414430191585,0,N
20230126173271,1,4,1,1,9.80316985602126,0,1,0,0,0,1,9.80316985602126,0,Y
20230126173276,0,4,1,6,54.21875508824008,3,1,0,2,5,5,9.036459181373347,1,N
20230126173285,0,5,1,2,18.515927430831965,1,1,0,0,2,2,9.257963715415983,0,N
20230126173322,1,5,1,2,10.424095176156737,0,0,0,1,0,1,5.212047588078368,0,Y
20230126173344,0,2,1,4,9.153875834995056,0,0,1,0,1,1,2.288468958748764,1,N
20230126173350,0,4,1,6,37.4387752769273,0,4,0,0,0,2,6.939719597404789,0,N
20230126173373,0,5,1,22,181.27003776972143,10,3,3,4,19,7,8.59217042112342,1,N
20230126173403,1,4,1,7,62.73602935699824,1,1,2,3,3,5,8.962289908142605,0,Y
20230126173429,0,6,1,3,28.639446001641645,1,1,1,0,2,3,9.546482000547215,1,N
20230126173439,1,5,1,9,70.45929597499013,4,0,3,1,8,5,8.278609843264586,1,N
20230126173457,1,4,1,20,105.87842211372097,3,4,2,2,1,7,7.2304408609000035,1,Y
20230126173464,0,4,1,2,9.278092474027002,0,0,1,0,1,1,4.639046237013501,0,N
20230126173498,0,3,1,2,17.249914449816732,1,0,1,0,2,2,8.624957224908366,1,N
20230126173546,1,4,1,10,10.46769279280536,1,0,0,0,1,1,1.046769279280536,0,N
20230126173551,0,4,1,2,10.246545200515676,0,0,0,1,0,1,5.123272600257838,1,N
20230126173556,1,2,1,1,10.72223160550527,0,0,0,1,0,1,10.72223160550527,0,Y
20230126173561,0,4,1,8,73.38921438613738,5,1,0,2,8,6,9.173651798267173,1,N
20230126173584,0,5,1,2,18.47750706487779,0,0,2,0,2,1,9.238753532438896,1,N
20230126173602,0,4,1,2,18.39884507141953,0,2,0,0,2,2,9.199422535709765,1,N
20230126173610,0,5,1,14,89.37110829889102,0,3,6,2,0,3,7.021051512615539,0,N
20230126173613,0,4,1,7,64.51765626943293,4,1,1,1,7,6,9.216808038490418,1,N
20230126173620,0,4,1,14,96.9802561572887,9,0,0,2,11,4,7.540797356294573,1,N
20230126173625,0,5,1,7,61.26267924215613,3,1,1,2,6,7,8.751811320308018,1,N
20230126173635,1,4,1,5,36.91415637069845,1,2,0,1,4,4,7.978604177900881,1,N
20230126173637,0,4,1,8,38.375272945065596,3,0,1,0,3,2,6.393362092170873,0,N
20230126173656,0,3,1,3,19.249463648353014,1,1,0,0,2,2,7.1079797042099155,0,N
20230126173698,1,4,1,5,45.880327314756926,0,3,2,0,5,2,9.176065462951385,1,N
20230126173710,1,4,1,13,102.10693840031314,5,3,0,3,10,6,8.421769061035265,1,N
20230126173717,1,4,1,3,26.312926120321,0,1,2,0,0,2,8.770975373440333,0,N
20230126173720,1,5,1,7,61.408888458510226,4,0,2,1,4,4,8.772698351215746,0,N
20230126173729,0,6,1,6,43.960750447723186,1,1,0,3,5,3,7.896799013243921,1,N
20230126173776,1,5,1,10,49.85511215429122,0,2,1,2,1,3,8.276182590841591,1,Y
20230126173809,0,5,1,8,53.69769321034094,4,0,2,0,3,2,7.92031647422647,1,N
20230126173812,0,3,1,9,83.6949151981543,3,4,0,2,9,6,9.299435022017144,0,N
20230126173851,1,4,1,8,74.40765024672142,5,1,0,2,8,6,9.300956280840177,1,N
20230126173852,1,3,1,8,45.23303031611238,5,0,0,0,0,2,7.507007538981098,1,N
20230126173854,0,3,1,5,43.87651670887834,3,2,0,0,5,3,8.775303341775668,0,N
20230126173881,0,4,1,12,99.95508893905985,6,1,1,3,8,6,8.617248351167904,0,N
20230126173886,0,3,1,8,70.64862529971084,4,1,0,3,7,5,8.831078162463855,0,N
20230126173888,1,4,1,18,139.46236407969792,10,2,4,0,1,5,8.123070908863093,0,Y
20230126173899,0,3,1,2,11.10476171881173,0,0,1,0,1,1,5.552380859405865,0,Y
20230126173941,1,5,1,1,9.496796693502144,0,0,0,1,1,1,9.496796693502144,0,N
20230126173943,0,4,1,2,16.380460530810236,1,0,1,0,2,2,8.190230265405118,0,N
20230126173947,1,4,1,5,46.44954267661676,3,1,0,1,5,4,9.289908535323352,0,N
20230126173959,0,3,1,3,27.99797366103791,2,1,0,0,2,3,9.332657887012637,1,N
20230126173980,0,4,1,3,28.491260009069258,0,1,0,2,3,3,9.497086669689752,0,N
20230126174001,0,4,1,13,118.51758236111951,6,6,0,1,13,6,9.116737104701501,0,N
20230126174021,0,4,1,9,47.23671254938269,3,0,1,1,5,4,6.800289695274193,0,N
20230126174031,0,4,1,8,44.76718882403361,0,1,2,2,1,3,6.436838230842122,0,N
20230126174038,1,3,1,2,20.786146548113585,1,0,0,1,0,2,10.393073274056793,0,Y
20230126174040,0,3,1,5,36.21153246209475,1,3,0,0,0,2,7.83719603988586,0,N
20230126174052,0,6,1,14,96.0759267713642,7,1,3,0,0,4,7.489232565325696,1,N
20230126174060,0,5,1,5,44.68535008841651,3,1,1,0,0,3,8.937070017683302,0,N
20230126174077,1,3,1,13,100.77060873163434,2,1,5,3,7,4,8.348383571046552,1,Y
20230126174089,0,4,1,4,28.199971006598478,3,0,0,0,1,2,7.7164654722268855,1,Y
20230126174093,0,3,1,17,143.761584741679,8,3,2,3,8,7,8.700603167371636,1,Y
20230126174108,0,4,1,4,26.639867197923373,1,0,2,0,3,2,7.449115942922572,0,N
20230126174113,1,3,1,34,244.2576556674969,18,6,4,0,3,5,7.874650137108348,1,Y
20230126174116,1,5,1,1,9.42424134192346,0,0,0,1,1,1,9.42424134192346,1,N
20230126174139,0,3,1,1,9.48044384215367,0,1,0,0,0,1,9.48044384215367,0,N
20230126174142,1,3,1,10,82.04901657909865,9,0,0,0,9,3,8.65665882595853,0,N
20230126174151,0,2,1,10,67.11439597829117,2,5,0,0,0,4,7.5492147281352135,1,Y
20230126174154,0,2,1,20,20.335372577149094,0,0,2,0,0,1,1.0167686288574547,1,Y
20230126174155,0,3,1,4,38.000125140250255,3,1,0,0,4,3,9.500031285062564,0,N
20230126174168,1,5,1,1,9.56724528946897,0,0,1,0,1,1,9.56724528946897,0,N
20230126174170,1,5,1,4,10.328787967145065,1,0,0,0,1,1,2.582196991786266,0,N
20230126174181,0,6,1,6,54.992318709000486,3,3,0,0,4,4,9.165386451500082,1,N
20230126174192,0,5,1,1,9.276596167753247,1,0,0,0,1,1,9.276596167753247,0,N
20230126174201,1,3,1,1,10.389026137075234,1,0,0,0,0,1,10.389026137075234,0,N
20230126174218,0,5,1,5,35.38984079381603,2,0,1,1,4,3,7.679198411834781,0,N
20230126174226,1,4,1,2,18.170129702788785,0,0,2,0,2,1,9.085064851394392,0,N
20230126174258,0,3,1,1,9.378985497953892,1,0,0,0,1,1,9.378985497953892,0,N
20230126174261,0,4,1,10,77.61191088542617,1,0,4,5,1,3,7.761191088542617,1,N
20230126174279,1,3,1,6,44.32684520201517,3,1,1,0,2,3,7.910966739704169,0,N
20230126174288,0,4,1,11,100.01816605384397,4,1,4,2,9,6,9.092560550349452,1,N
20230126174289,1,3,1,2,10.117348150251422,0,0,0,1,1,1,5.058674075125711,1,N
20230126174299,1,2,1,13,37.05158894969613,2,0,0,2,1,3,6.968585638030659,0,Y
20230126174301,1,3,1,18,161.78269647062163,10,4,1,3,18,7,8.987927581701202,1,N
20230126174306,0,4,1,11,97.81150812806739,10,0,1,0,10,4,8.891955284369763,0,N
20230126174314,0,4,1,7,41.599891287042865,0,0,1,3,2,3,8.362570358572377,1,Y
20230126174316,0,5,1,11,84.14676625343925,5,3,0,1,9,5,8.70977616756961,1,N
20230126174324,1,4,1,6,48.11741570973195,2,3,0,0,5,2,8.611990859074572,0,N
20230126174352,1,4,1,9,73.47838208982368,5,2,1,0,1,5,8.572536467506234,0,Y
20230126174359,1,3,1,3,26.03312299863319,2,1,0,0,0,2,8.677707666211063,0,Y
20230126174387,0,4,1,2,20.374320615863333,0,0,2,0,2,1,10.187160307931666,0,N
20230126174391,1,3,1,6,44.918538255296085,0,5,0,0,0,1,8.027699517928019,0,N
20230126174407,0,4,1,14,126.30628496913889,8,1,4,1,14,6,9.021877497795634,0,N
20230126174410,0,4,1,7,53.945959975193624,2,1,2,1,5,5,8.137895813569887,0,N
20230126174428,1,4,1,1,10.68136643025574,0,0,0,1,0,1,10.68136643025574,1,Y
20230126174488,1,4,1,8,64.22064447753293,3,1,0,3,7,4,8.524014142414911,0,N
20230126174492,0,5,1,1,9.785041797329646,0,0,0,1,0,1,9.785041797329646,0,N
20230126174501,0,4,1,3,27.972404348385698,1,2,0,0,3,2,9.324134782795232,0,N
20230126174531,0,5,1,1,10.104998803723223,0,0,1,0,1,1,10.104998803723223,0,N
20230126174534,0,4,1,2,20.763048604617452,1,0,0,1,0,2,10.381524302308726,0,N
20230126174541,0,2,1,5,47.42448828536588,0,2,0,3,5,4,9.484897657073176,0,N
20230126174544,1,4,1,12,90.81527044920196,5,1,2,2,10,6,8.507481475953291,1,N
20230126174569,0,5,1,5,37.89237588795491,1,3,0,0,4,2,8.215580645491514,1,N
20230126174574,0,3,1,8,44.60968930183101,0,1,0,4,5,2,7.481529824285848,1,N
20230126174608,0,4,1,1,10.25769445336048,0,0,0,1,0,1,10.25769445336048,0,N
20230126174615,0,2,1,5,34.74751356522296,0,2,2,0,0,3,7.526232202231137,0,N
20230126174617,0,3,1,11,97.54602104472913,4,2,5,0,1,4,8.867820094975375,0,Y
20230126174620,0,3,1,5,45.75523658288317,4,0,0,1,4,4,9.151047316576634,0,N
20230126174625,1,4,1,3,28.987089320007428,2,0,0,1,2,3,9.662363106669142,1,Y
20230126174627,0,4,1,2,9.563037414545692,1,0,0,0,1,1,4.781518707272846,1,N
20230126174641,0,5,1,3,28.28545869345066,2,1,0,0,0,3,9.42848623115022,0,N
20230126174662,0,4,1,6,28.00883932532052,1,2,0,0,0,3,5.568966749339443,0,N
20230126174670,0,3,1,7,52.944122070493,2,1,2,1,5,4,8.163139857229337,0,N
20230126174676,0,3,1,8,62.20472850161181,4,0,0,3,7,3,8.254158792884114,1,Y
20230126174684,0,5,1,10,91.716158755873,5,3,0,2,8,6,9.1716158755873,0,N
20230126174701,0,4,1,17,153.4183396767364,9,5,3,0,17,6,9.024608216278612,0,N
20230126174735,1,3,1,47,251.30952947579436,11,7,8,3,9,8,6.650495921941283,1,Y
20230126174748,0,4,1,1,9.321702839829644,1,0,0,0,1,1,9.321702839829644,0,N
20230126174749,1,5,1,13,84.95048081161566,7,0,0,2,3,5,7.726998155426795,1,Y
20230126174761,1,5,1,3,28.341932041823807,2,0,0,1,3,3,9.447310680607936,0,N
20230126174777,0,4,1,21,176.53173195575317,7,0,13,1,7,3,8.40627295027396,0,Y
20230126174786,0,4,1,1,9.510519035757246,1,0,0,0,0,1,9.510519035757246,0,Y
20230126174819,1,5,1,3,26.579790279243475,3,0,0,0,3,2,8.859930093081159,1,N
20230126174846,1,4,1,16,112.2484436200272,11,1,0,0,12,4,7.715572022646111,1,N
20230126174861,0,6,1,1,10.103812733769658,0,0,1,0,1,1,10.103812733769658,1,N
20230126174875,1,4,1,5,44.683961331505756,3,1,0,1,5,4,8.93679226630115,1,N
20230126174880,0,4,1,10,63.56108220974054,1,0,6,1,0,3,6.896064764134531,0,N
20230126174881,0,4,1,9,80.47653691881496,1,1,5,2,9,5,8.941837435423885,1,N
20230126174888,0,4,1,4,36.22917951152694,3,0,0,1,3,3,9.057294877881734,0,N
20230126174891,1,4,1,5,45.0062224550192,3,0,2,0,5,3,9.00124449100384,1,N
20230126174894,1,4,1,10,80.79612421764038,5,2,0,2,9,6,8.446067278929727,1,N
20230126174919,0,4,1,5,46.13523876456297,4,0,0,1,5,3,9.227047752912593,1,N
20230126174941,1,3,1,21,152.41027931339704,8,1,7,1,14,5,7.813098360577046,1,Y
20230126174970,0,3,1,13,121.85440932505772,12,0,0,1,12,3,9.373416101927516,0,Y
20230126174977,1,4,1,5,43.82387310848233,4,0,0,1,5,3,8.764774621696466,0,N
20230126174981,1,4,1,3,28.499730557072848,1,0,1,1,2,3,9.499910185690949,0,N
20230126174986,1,5,1,11,59.71431240305485,4,3,0,0,0,3,6.3947192360256375,1,N
20230126174990,0,4,1,7,55.27802693378606,5,0,0,1,6,3,8.452742225608192,1,N
20230126174994,0,3,1,4,36.467049465349525,3,1,0,0,4,2,9.116762366337381,1,N
20230126174996,1,4,1,5,35.00381125655876,1,3,0,0,0,3,7.6359375951556405,0,N
20230126175015,0,4,1,6,55.42070672807976,3,2,0,1,6,6,9.23678445467996,0,N
20230126175029,1,3,1,1,10.283669040109793,1,0,0,0,0,1,10.283669040109793,0,Y
20230126175069,1,3,1,24,65.611486585382,4,3,0,0,6,5,7.980139280132414,1,N
20230126175076,0,5,1,1,10.125310231882922,0,0,1,0,1,1,10.125310231882922,1,N
20230126175082,0,5,1,1,9.21542741102474,0,0,0,1,1,1,9.21542741102474,1,N
20230126175089,0,4,1,8,63.06475713453368,1,3,3,0,7,3,8.403232684135528,1,N
20230126175091,1,2,1,7,44.23827788398035,0,5,0,0,0,2,6.980395977625561,0,N
20230126175108,1,4,1,9,64.1684522456065,4,1,2,0,7,5,7.816317452941943,1,N
20230126175109,1,5,1,16,100.35875587644183,7,2,0,2,11,5,7.592384281273771,1,N
20230126175119,1,3,1,2,11.18748614131548,0,0,0,1,1,1,5.59374307065774,0,Y
20230126175128,1,6,1,7,45.22309999204101,2,0,3,0,4,2,7.657296093742632,1,N
20230126175202,1,5,1,3,27.485324772427294,1,1,0,1,3,3,9.161774924142431,1,N
20230126175203,1,2,1,3,31.86538455085582,0,3,0,0,0,1,10.621794850285273,1,Y
20230126175231,0,2,1,1,10.103812733769658,0,0,1,0,1,1,10.103812733769658,1,N
20230126175247,0,2,1,1,10.103812733769658,0,0,1,0,1,1,10.103812733769658,1,N
20230126175249,1,4,1,11,83.77351757307278,1,9,0,0,0,4,7.965969621912057,0,N
20230126175274,1,2,1,16,146.0063118187614,7,0,5,3,11,5,9.377828226710328,0,Y
20230126175279,1,2,1,2,10.84546552414626,0,0,0,1,0,1,5.42273276207313,0,Y
20230126175299,0,4,1,6,46.47228270049716,3,1,0,1,5,4,8.31290897257814,0,N
20230126175301,0,4,1,1,9.36383369293329,0,1,0,0,1,1,9.36383369293329,0,N
20230126175303,1,4,1,3,10.062241904896988,0,1,0,0,0,1,3.3540806349656624,0,N
20230126175312,0,5,1,4,37.41153417220462,0,4,0,0,0,1,9.352883543051155,0,N
20230126175324,0,4,1,8,64.88147142473186,1,1,0,5,7,4,8.631993826935986,1,N
20230126175350,1,5,1,5,43.68335562604965,1,1,3,0,5,3,8.736671125209929,1,N
20230126175357,1,4,1,24,41.225826136966226,4,0,0,0,0,1,1.7177427557069262,0,Y
20230126175365,0,3,1,7,53.58352124555668,4,1,0,1,5,5,8.269317745941372,0,N
20230126175380,0,4,1,17,117.5963714009251,7,1,1,4,10,7,7.902076217566909,1,N
20230126175403,0,6,1,3,28.01822789505519,1,2,0,0,3,3,9.33940929835173,0,N
20230126175423,1,4,1,10,80.2498197491774,6,1,1,1,8,6,8.382147082865732,1,N
20230126175435,1,4,1,6,45.324004211309614,3,1,0,1,4,4,8.08509374987876,1,N
20230126175448,0,4,1,10,86.79220668881834,8,0,1,1,0,4,8.679220668881834,0,Y
20230126175489,0,3,1,3,28.188618092589394,2,1,0,0,3,3,9.396206030863132,0,N
20230126175499,0,4,1,5,28.69851291941673,3,0,0,0,0,1,7.437765048221895,0,N
20230126175501,1,4,1,5,47.06381656379246,3,1,0,1,5,4,9.412763312758491,0,N
20230126175504,1,5,1,10,81.10037053488519,6,0,0,3,9,3,8.483427452794235,0,N
20230126175511,0,4,1,6,55.90618064227813,4,2,0,0,5,4,9.317696773713022,1,N
20230126175524,1,3,1,26,40.71287693088959,2,0,0,2,0,3,5.3880130367634305,0,Y
20230126175533,1,3,1,80,230.07830096236322,12,4,3,6,9,8,6.418640008353695,1,Y
20230126175534,1,5,1,3,27.743812982023897,2,1,0,0,3,2,9.247937660674632,0,N
20230126175561,0,3,1,10,90.96923531431678,7,2,0,1,10,6,9.096923531431678,0,N
20230126175596,1,4,1,6,38.19237166020679,1,0,2,1,4,3,7.122469751792242,0,N
20230126175617,1,5,1,5,46.788098782321505,0,3,0,2,5,4,9.3576197564643,1,N
20230126175625,1,4,1,25,145.48880075735107,8,0,3,6,0,6,6.885316806206211,0,Y
20230126175635,0,4,1,10,64.23487885143004,3,1,2,1,6,5,7.16771069908551,1,N
20230126175650,0,4,1,3,18.615650902182427,1,0,1,0,2,2,7.02529895627482,0,N
20230126175652,1,3,1,2,10.460786372659188,0,0,0,1,0,1,5.230393186329594,1,N
20230126175664,0,4,1,17,36.596006807086646,0,0,3,1,0,2,3.4404274445821623,0,N
20230126175666,0,4,1,3,27.603982374294727,3,0,0,0,3,2,9.201327458098243,1,N
20230126175721,0,2,1,5,37.63198221835121,2,0,1,1,2,4,8.115532034892267,0,Y
20230126175742,1,3,1,22,36.75902571468221,0,0,4,0,0,1,1.7030643312755722,1,N
20230126175743,0,5,1,7,45.18348001746651,1,4,0,0,0,3,7.087257788455533,0,N
20230126175744,0,6,1,3,27.76983337410508,3,0,0,0,3,2,9.256611124701694,0,N
20230126175750,1,2,1,8,65.17639734472188,1,3,2,1,1,4,8.538690983723189,0,Y
20230126175761,1,2,1,2,20.744268301013232,0,0,2,0,2,1,10.372134150506616,1,Y
20230126175794,0,4,1,10,91.06532779886493,5,2,2,1,10,7,9.106532779886493,1,N
20230126175825,0,4,1,5,20.06434406761398,1,1,0,0,2,2,4.18239956226714,1,N
20230126175843,0,5,1,11,85.27157653818439,9,1,0,0,0,2,8.054532557362132,1,N
20230126175866,1,4,1,1,10.248105097311578,0,0,0,1,0,1,10.248105097311578,1,Y
20230126175871,0,3,1,19,122.81499141148625,5,1,4,3,5,7,7.63798534545016,1,Y
20230126175881,1,4,1,2,18.82207160357043,0,1,0,1,2,2,9.411035801785214,0,N
20230126175896,1,4,1,2,19.84884779142248,1,0,1,0,2,2,9.92442389571124,1,N
20230126175905,0,4,1,7,56.09706344875201,5,0,0,1,6,4,8.584391711307708,0,N
20230126175919,0,5,1,8,35.25320207747708,1,0,3,0,0,2,4.406650259684635,1,N
20230126175930,0,4,1,5,27.3916123643762,1,1,0,1,0,3,6.893348992195066,1,Y
20230126175937,1,4,1,5,20.150622609210334,2,0,0,0,2,2,4.174855043870523,1,N
20230126175939,0,2,1,4,19.22775168272831,0,2,0,0,0,1,6.274104802016915,0,N
20230126175945,1,5,1,5,46.12220010320739,3,0,1,1,5,3,9.224440020641477,1,N
20230126175953,1,3,1,3,26.987747774321786,1,1,1,0,3,3,8.995915924773929,1,N
20230126175968,1,2,1,3,27.29107424257727,1,2,0,0,0,2,9.097024747525756,0,Y
20230126175975,0,3,1,8,28.191341950503023,1,1,0,1,3,3,5.226834683333346,0,N
20230126175986,0,4,1,10,77.00973042289505,5,1,1,2,9,6,8.086590354891293,1,N
20230126175990,0,4,1,1,9.592059086354348,1,0,0,0,0,1,9.592059086354348,1,N
20230126175996,0,2,1,15,43.154913941817,0,0,5,0,0,1,3.9983356811932467,0,N
20230126176003,1,3,1,10,93.76379260660616,4,2,0,4,9,6,9.376379260660617,0,Y
20230126176028,0,4,1,18,140.42169443889398,7,4,1,4,11,9,8.285239179972637,1,N
20230126176030,1,3,1,7,64.55907143628025,4,1,0,2,7,4,9.222724490897178,1,N
20230126176047,1,4,1,8,64.58866926463723,4,2,1,0,7,5,8.498743818913225,1,N
20230126176059,0,4,1,4,38.020836682431536,2,1,0,1,4,3,9.505209170607884,0,Y
20230126176070,0,3,1,2,18.18836573813204,1,1,0,0,2,2,9.09418286906602,0,N
20230126176077,0,3,1,4,35.41186514362485,2,2,0,0,3,4,8.852966285906213,1,N
20230126176094,0,4,1,10,69.75318811686681,4,1,1,2,5,5,7.637150516692229,0,N
20230126176102,0,5,1,8,47.19611820007092,1,2,0,2,5,5,7.211662552089463,1,N
20230126176127,0,4,1,4,38.09597322015338,4,0,0,0,2,2,9.523993305038346,1,N
20230126176149,0,4,1,7,65.67889969283439,5,1,0,1,7,3,9.382699956119199,0,N
20230126176164,0,4,1,1,10.197909361850968,0,0,1,0,1,1,10.197909361850968,0,N
20230126176203,0,3,1,6,46.033304403018334,3,1,0,1,5,5,8.181102176099362,0,Y
20230126176218,0,4,1,6,43.402330915941064,3,0,2,0,5,2,7.794629319557411,0,N
20230126176234,0,4,1,10,73.15660020620544,8,0,0,0,8,3,7.960756657514982,1,N
20230126176270,0,6,1,5,19.0386048192903,0,2,0,0,0,2,3.967330454385433,0,N
20230126176273,1,4,1,2,18.928261705490463,2,0,0,0,2,2,9.464130852745232,1,N
20230126176294,0,5,1,1,10.104998803723223,0,0,1,0,1,1,10.104998803723223,0,N
20230126176295,1,3,1,1,9.664659134301736,1,0,0,0,0,1,9.664659134301736,0,N
20230126176297,1,5,1,26,170.44625978565296,6,5,2,6,1,8,7.56319542403742,1,Y
20230126176321,1,2,1,4,25.77777393896754,1,1,1,0,3,3,7.004519579555956,1,N
20230126176339,0,4,1,5,46.173426591632015,4,0,0,1,5,3,9.234685318326402,0,N
20230126176345,1,4,1,5,10.842146245872229,1,0,0,0,1,1,2.1684292491744457,1,N
20230126176356,0,4,1,5,47.56575176754852,2,2,0,1,5,4,9.513150353509705,0,N
20230126176365,1,5,1,1,9.959442464680574,0,1,0,0,0,1,9.959442464680574,0,Y
20230126176366,0,5,1,8,73.07712280113395,6,2,0,0,8,4,9.134640350141744,0,N
20230126176367,0,2,1,5,45.055858937824254,1,4,0,0,0,3,9.011171787564852,1,N
20230126176379,0,4,1,5,28.392555441167396,2,0,0,1,3,3,7.184541605494213,0,N
20230126176424,0,4,1,10,83.13493459116927,5,3,0,1,9,7,8.77445617304273,0,N
20230126176446,0,4,1,13,76.88082396065614,5,3,1,0,2,6,7.755626576465009,1,N
20230126176453,0,2,1,3,18.732116825229152,1,0,1,0,2,2,6.969052637846602,0,N
20230126176473,0,4,1,13,70.58878331468716,6,0,1,1,8,5,6.431121592389801,1,N
20230126176486,1,3,1,6,43.01753513842465,2,0,1,2,3,3,7.75228896272566,1,N
20230126176487,1,4,1,20,62.900616287095865,7,0,0,0,0,2,4.8024103122519035,1,Y
20230126176493,0,3,1,16,126.95091219553007,2,8,1,4,1,6,8.202552636654278,0,Y
20230126176531,1,4,1,4,36.27989288062776,3,0,1,0,4,3,9.06997322015694,1,N
20230126176540,0,3,1,3,11.154806621967923,0,0,1,0,1,1,3.7182688739893077,1,N
20230126176547,0,3,1,2,9.635673464721814,1,0,0,0,1,1,4.817836732360907,0,N
20230126176550,0,4,1,4,38.265745329059285,1,2,0,1,4,3,9.566436332264821,0,Y
20230126176573,0,4,1,3,28.81434716439629,1,0,0,2,0,2,9.604782388132096,0,N
20230126176594,0,3,1,6,44.79086191490997,3,0,1,1,5,4,8.007002039833612,1,N
20230126176595,0,3,1,1,10.05517806577656,0,0,1,0,1,1,10.05517806577656,0,N
20230126176600,0,4,1,5,45.233670522160125,5,0,0,0,5,3,9.046734104432025,0,N
20230126176607,0,4,1,8,69.26154204732157,6,1,0,1,7,4,8.657692755915196,1,N
20230126176611,1,5,1,6,38.779800034172794,2,2,0,0,0,2,7.336039610082151,1,N
20230126176625,1,3,1,57,89.20045130088651,2,1,2,5,0,6,4.55757117188179,0,Y
20230126176635,0,5,1,12,109.00558352190137,5,1,4,2,12,6,9.083798626825114,0,N
20230126176647,1,3,1,6,53.58983213357512,4,1,0,1,6,4,8.931638688929187,0,N
20230126176654,0,3,1,1,10.05517806577656,0,0,1,0,1,1,10.05517806577656,0,N
20230126176659,1,4,1,15,109.8971036299875,6,2,0,4,12,5,7.992252851313857,1,N
20230126176704,0,3,1,7,62.91382758746494,2,0,4,1,7,4,8.987689655352133,1,N
20230126176715,1,5,1,26,157.4275125821155,11,4,2,0,14,5,7.5871403324674,1,N
20230126176717,0,3,1,4,35.01975486431965,1,2,0,1,4,4,8.754938716079913,1,N
20230126176730,0,4,1,3,19.629531355410535,0,1,0,1,2,2,7.267289095864422,0,N
20230126176743,0,5,1,3,27.70309025179172,2,0,0,1,3,2,9.234363417263907,0,N
20230126176805,1,3,1,1,10.185126401440623,0,0,0,1,0,1,10.185126401440623,1,N
20230126176807,0,4,1,15,138.13338475307953,11,2,0,2,14,6,9.20889231687197,1,N
20230126176812,1,3,1,6,40.99126327874025,1,2,1,0,3,4,8.561954882061553,0,Y
20230126176825,0,4,1,13,107.7803875700877,7,2,1,2,9,6,8.598425156324966,1,N
20230126176830,0,4,1,1,10.513497659473217,0,0,0,1,0,1,10.513497659473217,1,Y
20230126176835,0,3,1,3,27.939518704185378,0,1,0,2,3,3,9.313172901395125,0,N
20230126176837,0,4,1,6,47.05844841995683,3,2,0,0,5,4,8.416972738629141,0,N
20230126176848,1,5,1,2,9.06820060481506,0,0,1,0,0,1,4.53410030240753,1,N
20230126176849,0,5,1,1,11.364344246857838,0,0,0,1,0,1,11.364344246857838,1,Y
20230126176859,0,4,1,2,9.766120240743216,1,0,0,0,1,1,4.883060120371608,0,N
20230126176876,0,3,1,1,10.073778699946107,0,0,1,0,1,1,10.073778699946107,0,N
